created_at,product,amount
2025-10-07 05:33:40.643825,MPO-QUARTZ 9000 SAE 5W40 5L,3000
2025-10-07 05:53:07.748207,CRI-FLUIDMATIC DIII MV 500ML,600
2025-10-07 06:44:07.100162,SUN-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-07 06:44:40.398514,SUN-QUARTZ 5000 20W50 500ML,600
2025-10-07 06:45:02.433335,SUN-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-07 07:08:17.661607,TUR-RUBIA TIR 7400 15W40 500ML,600
2025-10-07 07:38:52.530367,GWE-FLUIDMATIC DIII MV 500ML,900
2025-10-07 08:17:36.200154,TUR-RUBIA SX SAE40 500ML,900
2025-10-07 10:01:24.229037,RUN-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-07 10:15:49.959984,SAM-RUBIA SX SAE40 500ML,300
2025-10-07 10:26:56.527994,SEK-QUARTZ 5000 20W50 5L,2200
2025-10-07 13:17:21.213686,BAN-RUBIA SX SAE40 500ML,600
2025-10-07 14:08:01.961985,GWE-QUARTZ 4X4 15W40 500ML,300
2025-10-07 14:39:04.320857,RUN-RACE BRAKEFLUID DOT4+ 500ML,800
2025-10-07 15:16:13.360678,BAN-NEPTUNA 2T SUPER SPORT 500ML,400
2025-10-07 15:50:48.803085,TRO-QUARTZ 9000 SAE 5W40 5L,3000
2025-10-07 17:19:32.382212,SUN-RUBIA TIR 7400 15W40 500ML,300
2025-10-07 17:19:54.335047,SUN-QUARTZ 5000 20W50 5L,2200
2025-10-07 18:05:56.299239,BAN-NEPTUNA 2T SUPER SPORT 500ML,400
2025-10-07 18:20:32.261321,KAD-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-07 18:45:05.835774,TRO-QUARTZ 5000 20W50 500ML,900
2025-10-07 18:45:27.821282,TRO-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-08 07:36:22.251238,SAM-RUBIA SX SAE40 500ML,300
2025-10-08 07:44:22.194569,TUR-NEPTUNA 2T SUPER SPORT 500ML,400
2025-10-08 08:45:05.700068,CRI-RUBIA SX SAE40 500ML,300
2025-10-08 10:28:18.949514,TUR-QUARTZ 5000 20W50 500ML,300
2025-10-08 10:42:11.943413,CRI-RUBIA SX SAE40 500ML,600
2025-10-08 13:15:40.424912,FOR-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-08 13:21:33.236831,BAN-FLUIDMATIC DIII MV 500ML,300
2025-10-08 13:40:36.304576,SUN-QUARTZ 5000 20W50 500ML,300
2025-10-08 13:40:36.490086,RUN-RUBIA TIR 7400 15W40 500ML,600
2025-10-08 13:42:47.794221,SUN-FLUIDMATIC DIII MV 500ML,300
2025-10-08 13:43:20.710573,SUN-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-08 14:04:22.931746,SUN-QUARTZ 5000 20W50 5L,2200
2025-10-08 14:24:49.327723,SUN-QUARTZ 5000 20W50 5L,2200
2025-10-08 14:27:54.964439,RUN-QUARTZ 9000 SAE 5W40 5L,3000
2025-10-08 15:57:32.722487,BAN-RUBIA SX SAE40 500ML,300
2025-10-08 16:23:59.880706,SEK-QUARTZ 5000 20W50 500ML,300
2025-10-08 16:53:30.220554,RM-FLUIDMATIC CVT MV 1L,2000
2025-10-08 16:54:13.934290,RM-RUBIA TIR 7400 15W40 500ML,900
2025-10-08 17:38:37.050852,RUN-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-09 07:33:34.274546,TUR-QUARTZ 5000 20W50 5L,2200
2025-10-09 07:36:29.268557,GWE-QUARTZ 4X4 15W40 500ML,300
2025-10-09 07:50:16.691218,TUR-QUARTZ 5000 20W50 500ML,600
2025-10-09 08:15:21.109344,FOR-RUBIA SX SAE40 500ML,300
2025-10-09 08:17:22.377670,TUR-QUARTZ 5000 20W50 500ML,300
2025-10-09 09:57:12.114597,SEK-QUARTZ 5000 20W50 500ML,300
2025-10-09 12:48:03.726295,TUR-RUBIA SX SAE40 500ML,300
2025-10-09 14:57:28.459949,MPO-QUARTZ 5000 20W50 500ML,600
2025-10-09 14:58:01.579359,MPO-RUBIA TIR 7400 15W40 500ML,600
2025-10-09 15:39:36.114438,MSA-QUARTZ 5000 20W50 500ML,300
2025-10-09 15:40:37.820450,MSA-RACE BRAKEFLUID DOT4+ 500ML,800
2025-10-09 15:47:09.245717,MSA-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-09 16:45:07.398198,SEK-QUARTZ 5000 20W50 500ML,300
2025-10-09 16:45:50.906294,RUN-QUARTZ 5000 20W50 500ML,900
2025-10-09 16:51:32.761579,SUN-RACE BRAKEFLUID DOT4+ 500ML,800
2025-10-09 17:44:43.204606,BAN-RUBIA TIR 7400 SAE 15W40 5L,2500
2025-10-09 17:49:18.841289,MAR-FLUIDMATIC DIII MV 500ML,300
2025-10-09 20:48:14.031040,MSA-QUARTZ 4X4 15W40 500ML,300
2025-10-09 20:48:52.876979,MSA-QUARTZ 4X4 15W40 500ML,300
2025-10-09 22:08:21.971021,FOR-QUARTZ 4X4 15W40 500ML,300
2025-10-09 23:49:24.900786,MPO-QUARTZ 4X4 15W40 500ML,300
2025-10-09 23:50:39.794867,MPO-QUARTZ 9000 SAE 5W40 500ML,1000
2025-10-10 05:54:33.413804,SUN-QUARTZ 5000 20W50 5L,2200
2025-10-10 07:51:30.015882,CHA-RUBIA SX SAE40 500ML,600
2025-10-10 08:22:35.867114,CHA-RUBIA SX SAE40 500ML,300
2025-10-10 09:10:08.446171,BAN-QUARTZ 5000 20W50 500ML,300
2025-10-10 10:42:47.925186,TUR-NEPTUNA 2T SUPER SPORT 500ML,1600
2025-10-10 12:34:45.616012,SEK-RUBIA TIR 7400 SAE 15W40 5L,2500
2025-10-10 13:04:07.699697,BAN-NEPTUNA 2T SUPER SPORT 500ML,400
2025-10-10 14:02:54.509385,SUN-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-10 14:17:55.004539,BAN-RUBIA SX SAE40 500ML,300
2025-10-10 15:43:04.704974,KIR-QUARTZ 9000 SAE 5W40 500ML,1000
2025-10-10 17:39:35.170822,SEK-RUBIA SX SAE40 500ML,300
2025-10-10 17:45:53.593499,RUN-FLUIDMATIC DIII MV 500ML,300
2025-10-10 17:46:37.783796,RUN-RUBIA TIR 7400 SAE 15W40 5L,2500
2025-10-10 18:49:22.661391,RUN-QUARTZ 9000 SAE 5W40 500ML,1000
2025-10-10 19:12:18.313314,SEK-RUBIA SX SAE40 500ML,300
2025-10-10 19:20:02.070565,CHA-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-10 20:29:45.168723,MSA-QUARTZ 9000 SAE 5W40 500ML,1000
2025-10-10 23:59:45.915217,TRO-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-11 11:48:16.234531,TUR-QUARTZ 5000 20W50 5L,2200
2025-10-11 11:55:43.477845,CHE-RUBIA TIR 7400 15W40 500ML,300
2025-10-11 11:57:33.014561,CHE-FLUIDMATIC DIII MV 500ML,600
2025-10-11 12:34:24.925548,BAN-QUARTZ 5000 20W50 5L,2200
2025-10-11 13:44:14.973396,BAN-NEPTUNA 2T SUPER SPORT 500ML,400
2025-10-11 15:27:16.965139,BAN-RUBIA SX SAE40 500ML,300
2025-10-11 15:33:44.398706,TUR-QUARTZ 9000 SAE 5W40 500ML,2000
2025-10-11 17:19:26.962154,SUN-QUARTZ 4X4 15W40 500ML,1200
2025-10-11 17:20:21.803787,SUN-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-11 17:29:20.778949,RUN-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-11 17:30:16.580879,RUN-RUBIA SX SAE40 500ML,300
2025-10-11 18:54:46.769927,SEK-RUBIA SX SAE40 500ML,300
2025-10-11 21:19:54.604685,CHA-RUBIA TIR 7400 15W40 500ML,300
2025-10-12 08:20:54.545578,BAN-NEPTUNA 2T SUPER SPORT 500ML,400
2025-10-12 10:20:47.724347,TUR-QUARTZ 4X4 15W40 5L,2000
2025-10-12 10:21:53.150360,SEK-QUARTZ 5000 20W50 5L,2200
2025-10-12 10:51:03.301108,GWE-FLUIDMATIC DIII MV 500ML,300
2025-10-12 12:48:41.470063,KHA-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-12 13:24:48.393502,CHE-RUBIA TIR 7400 15W40 500ML,600
2025-10-12 14:18:12.685963,GWE-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-12 16:34:19.355092,KIR-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-12 16:43:41.280357,GWE-RUBIA TIR 7400 15W40 500ML,900
2025-10-12 18:21:43.768082,CHE-QUARTZ 5000 20W50 500ML,300
2025-10-12 21:24:03.617746,KIR-FLUIDMATIC CVT MV 1L,1000
2025-10-13 05:48:02.563230,GWE-QUARTZ 5000 20W50 500ML,300
2025-10-13 07:07:19.676910,BAN-RUBIA SX SAE40 500ML,300
2025-10-13 07:15:21.905337,GWE-FLUIDMATIC DIII MV 500ML,300
2025-10-13 07:17:55.653466,GWE-FLUIDMATIC DIII MV 500ML,300
2025-10-13 07:33:16.496653,KHA-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-13 08:04:48.510943,MPO-QUARTZ 5000 20W50 500ML,300
2025-10-13 08:05:21.775670,MPO-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-13 08:05:43.994568,MPO-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-13 08:08:28.059064,KAD-NEPTUNA 2T SUPER SPORT 500ML,800
2025-10-13 09:35:28.101114,SUN-RUBIA TIR 7400 15W40 500ML,300
2025-10-13 09:36:01.302243,SUN-QUARTZ 9000 SAE 5W40 500ML,1500
2025-10-13 09:37:39.226456,CHA-RUBIA SX SAE40 500ML,600
2025-10-13 10:13:19.523022,BAN-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-13 10:32:00.564677,TUR-QUARTZ 4X4 15W40 500ML,300
2025-10-13 10:49:21.918499,MSA-QUARTZ 5000 20W50 500ML,1200
2025-10-13 10:54:18.451211,MSA-FLUIDMATIC DIII MV 500ML,600
2025-10-13 10:59:26.095182,GWE-QUARTZ 5000 20W50 5L,2200
2025-10-13 12:34:03.056134,BAN-NEPTUNA 2T SUPER SPORT 500ML,400
2025-10-13 13:05:43.693115,MPO-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-13 13:14:06.110373,SEK-RUBIA TIR 7400 15W40 500ML,300
2025-10-13 13:57:37.517496,CHA-RUBIA SX SAE40 500ML,300
2025-10-13 14:55:39.317855,BAN-NEPTUNA 2T SUPER SPORT 500ML,800
2025-10-13 15:05:36.238796,FIF-RUBIA TIR 7400 15W40 500ML,1200
2025-10-13 15:06:30.986697,FIF-QUARTZ 5000 20W50 500ML,1800
2025-10-13 15:08:42.522893,FIF-FLUIDMATIC DIII MV 500ML,1200
2025-10-13 16:07:22.824589,FIF-NEPTUNA 2T SUPER SPORT 500ML,400
2025-10-13 16:09:05.135547,FIF-RUBIA TIR 7400 SAE 15W40 5L,2500
2025-10-13 16:15:12.510957,SUN-QUARTZ 5000 20W50 500ML,1500
2025-10-13 16:16:31.230232,SUN-RACE BRAKEFLUID DOT4+ 500ML,800
2025-10-13 16:17:38.606180,FIF-RACE BRAKEFLUID DOT4+ 500ML,1200
2025-10-13 16:18:34.567111,FIF-RACE BRAKEFLUID DOT4+ 500ML,800
2025-10-13 18:15:12.366393,BAN-NEPTUNA 2T SUPER SPORT 500ML,400
2025-10-13 19:35:01.683486,RUN-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-13 21:08:49.702760,SUN-QUARTZ 5000 20W50 500ML,300
2025-10-13 22:33:21.361478,MSA-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-13 22:33:43.284938,MSA-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-13 22:34:38.427903,MPO-QUARTZ 5000 20W50 500ML,300
2025-10-14 05:54:58.474148,FIF-QUARTZ 4X4 15W40 500ML,300
2025-10-14 08:29:26.206842,RUN-QUARTZ 4X4 15W40 500ML,300
2025-10-14 13:17:52.900041,SUN-RACE BRAKEFLUID DOT4+ 500ML,1600
2025-10-14 13:29:45.171244,CHE-RUBIA TIR 7400 15W40 500ML,300
2025-10-14 14:00:56.679941,RM-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-14 14:02:13.327724,RM-RACE BRAKEFLUID DOT4+ 500ML,1200
2025-10-14 14:02:46.919137,RM-QUARTZ 5000 20W50 500ML,300
2025-10-14 14:39:07.122018,GWE-QUARTZ 4X4 15W40 500ML,300
2025-10-14 16:53:19.267096,TUR-QUARTZ 4X4 15W40 5L,4000
2025-10-14 16:56:10.031895,TUR-QUARTZ 4X4 15W40 500ML,300
2025-10-14 17:07:11.749922,BAN-RUBIA SX SAE40 500ML,300
2025-10-14 17:51:35.149124,RUN-RACE BRAKEFLUID DOT4+ 500ML,1200
2025-10-14 17:52:08.553175,RUN-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-14 18:13:05.206693,KHA-FLUIDMATIC DIII MV 500ML,300
2025-10-14 18:58:33.038454,GWE-RUBIA TIR 7400 15W40 500ML,900
2025-10-14 19:34:53.835313,TRO-RUBIA SX SAE40 500ML,600
2025-10-14 19:35:05.018394,TRO-QUARTZ 5000 20W50 500ML,600
2025-10-14 19:35:27.998813,TRO-QUARTZ 9000 SAE 5W40 5L,3000
2025-10-14 19:55:50.850769,SEK-QUARTZ 5000 20W50 500ML,600
2025-10-14 20:52:50.843111,CRI-FLUIDMATIC CVT MV 1L,1000
2025-10-14 21:43:32.781301,SUN-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-15 08:08:48.225761,BAN-RUBIA SX SAE40 500ML,300
2025-10-15 09:00:35.083196,KHA-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-15 09:00:46.113896,KHA-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-15 09:12:16.851886,RUN-NEPTUNA 2T SUPER SPORT 500ML,800
2025-10-15 10:01:09.448024,GWE-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-15 10:01:31.575977,GWE-RUBIA TIR 7400 SAE 15W40 5L,2500
2025-10-15 11:27:34.363299,CHA-RUBIA TIR 7400 15W40 500ML,600
2025-10-15 11:50:31.140588,CHA-QUARTZ 4X4 15W40 500ML,600
2025-10-15 12:06:23.850659,CHA-QUARTZ 4X4 15W40 500ML,300
2025-10-15 14:15:13.099957,BAN-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-15 15:55:28.369584,RUN-QUARTZ 9000 SAE 5W40 500ML,1000
2025-10-15 16:30:59.789602,MPO-RUBIA TIR 7400 15W40 500ML,1200
2025-10-15 16:31:22.056943,MPO-QUARTZ 5000 20W50 500ML,300
2025-10-15 16:34:08.338243,BAN-QUARTZ 9000 SAE 5W40 5L,3000
2025-10-15 16:53:59.095689,KHA-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-15 16:59:45.957741,BAN-RACE BRAKEFLUID DOT4+ 500ML,800
2025-10-15 17:43:04.695631,CHE-FLUIDMATIC DIII MV 500ML,300
2025-10-15 18:06:16.469280,RUN-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-15 20:33:21.167106,CHE-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-15 20:40:52.617019,SEK-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-15 20:45:05.903075,KHA-RACE BRAKEFLUID DOT4+ 500ML,800
2025-10-15 22:44:21.023546,CHA-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-15 23:13:38.093120,GWE-FLUIDMATIC CVT MV 1L,2000
2025-10-16 04:31:49.364458,GWE-FLUIDMATIC DIII MV 500ML,300
2025-10-16 05:25:39.956836,CRI-FLUIDMATIC DIII MV 500ML,600
2025-10-16 05:40:17.306922,MPO-RUBIA TIR 7400 15W40 500ML,300
2025-10-16 05:52:43.655296,GWE-FLUIDMATIC DIII MV 500ML,300
2025-10-16 09:19:21.946659,SUN-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-16 09:56:23.445197,SUN-QUARTZ 5000 20W50 500ML,600
2025-10-16 09:59:06.357822,SUN-QUARTZ 7000 SAE 15W50 500ML,800
2025-10-16 10:16:05.341287,GWE-RUBIA SX SAE40 500ML,300
2025-10-16 10:43:55.458947,SUN-QUARTZ 5000 20W50 500ML,300
2025-10-16 11:44:31.017004,TUR-QUARTZ 9000 SAE 5W40 500ML,1000
2025-10-16 12:00:28.760814,BAN-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-16 12:00:50.866143,BAN-NEPTUNA 2T SUPER SPORT 500ML,400
2025-10-16 12:01:55.808764,KHA-FLUIDMATIC DIII MV 500ML,300
2025-10-16 12:06:37.649314,TUR-QUARTZ 4X4 15W40 5L,2000
2025-10-16 13:39:16.126365,RUN-FLUIDMATIC CVT MV 1L,1000
2025-10-16 14:03:02.761807,CHE-QUARTZ 5000 20W50 500ML,300
2025-10-16 15:21:30.350881,KIR-QUARTZ 5000 20W50 500ML,300
2025-10-16 17:19:45.033790,BAN-QUARTZ 9000 SAE 5W40 500ML,1000
2025-10-16 17:26:49.114759,TRO-NEPTUNA 2T SUPER SPORT 500ML,400
2025-10-16 17:29:11.337303,BAN-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-16 18:12:42.551878,SUN-QUARTZ 7000 SAE 10W40 SN 5L,2500
2025-10-16 22:29:00.981077,CHE-RUBIA TIR 7400 15W40 500ML,300
2025-10-17 06:06:56.822032,SUN-QUARTZ 5000 20W50 500ML,300
2025-10-17 07:51:58.469958,CHI-QUARTZ 9000 SAE 5W40 5L,3000
2025-10-17 08:29:15.309224,BAN-RACE BRAKEFLUID DOT4+ 500ML,1200
2025-10-17 14:09:53.387910,RM-FLUIDMATIC CVT MV 1L,2000
2025-10-17 14:10:59.106634,RM-QUARTZ 5000 20W50 500ML,300
2025-10-17 14:11:32.211202,RM-FLUIDMATIC DIII MV 500ML,300
2025-10-17 14:13:02.707482,RM-RUBIA SX SAE40 500ML,300
2025-10-17 15:46:26.769856,CRI-RUBIA SX SAE40 500ML,300
2025-10-17 16:41:53.155800,TRO-RUBIA TIR 7400 15W40 500ML,900
2025-10-17 16:41:53.515453,TRO-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-17 18:48:53.911195,KHA-RUBIA SX SAE40 500ML,600
2025-10-17 19:10:44.927387,KHA-FLUIDMATIC DIII MV 500ML,600
2025-10-18 04:40:26.202489,RM-QUARTZ 7000 SAE 10W40 SN 5L,2500
2025-10-18 04:44:25.745314,RM-QUARTZ 5000 20W50 5L,2200
2025-10-18 07:06:03.068611,TUR-RACE BRAKEFLUID DOT4+ 500ML,1200
2025-10-18 07:28:11.366047,RUN-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-18 07:49:55.497679,MSA-RACE BRAKEFLUID DOT4+ 200ML,200
2025-10-18 09:51:42.589247,SEK-QUARTZ 5000 20W50 500ML,300
2025-10-18 10:33:47.946333,RUN-FLUIDMATIC DIII MV 500ML,1200
2025-10-18 11:36:32.182535,CHA-RUBIA SX SAE40 500ML,300
2025-10-18 12:29:04.167095,KIR-RUBIA SX SAE40 500ML,600
2025-10-18 12:29:59.090588,KIR-RUBIA SX SAE40 500ML,1200
2025-10-18 13:01:28.093105,BAN-QUARTZ 5000 20W50 5L,2200
2025-10-18 13:02:01.430530,BAN-NEPTUNA 2T SUPER SPORT 500ML,400
2025-10-18 13:03:18.171839,BAN-FLUIDMATIC DIII MV 500ML,600
2025-10-18 15:40:10.883985,KIR-QUARTZ 5000 20W50 500ML,1200
2025-10-18 16:36:47.169517,CHE-RUBIA SX SAE40 500ML,600
2025-10-19 07:56:40.244941,MPO-RACE BRAKEFLUID DOT4+ 500ML,1600
2025-10-19 07:57:12.825082,MPO-QUARTZ 5000 20W50 500ML,600
2025-10-19 07:57:55.891799,MPO-QUARTZ 9000 SAE 5W40 500ML,1500
2025-10-19 07:58:28.414335,MPO-FLUIDMATIC DIII MV 500ML,300
2025-10-19 08:05:51.815021,SEK-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-19 08:18:49.949961,CHI-QUARTZ 5000 20W50 5L,2200
2025-10-19 08:23:42.284248,CRI-RUBIA SX SAE40 500ML,600
2025-10-19 11:04:04.479325,BAN-FLUIDMATIC DIII MV 500ML,300
2025-10-19 11:04:36.838592,BAN-NEPTUNA 2T SUPER SPORT 500ML,1200
2025-10-19 11:59:05.294115,CHE-RUBIA SX SAE40 500ML,300
2025-10-19 13:09:50.277641,CHI-QUARTZ 5000 20W50 500ML,600
2025-10-19 16:51:06.646738,KIR-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-19 17:56:26.416810,TUR-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-19 18:38:37.721241,MPO-RUBIA TIR 7400 15W40 500ML,600
2025-10-19 18:39:09.884801,MPO-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-20 07:15:50.806216,RUN-FLUIDMATIC DIII MV 500ML,300
2025-10-20 07:47:50.776993,SEK-RUBIA SX SAE40 500ML,300
2025-10-20 07:51:28.147458,TUR-QUARTZ 5000 20W50 500ML,300
2025-10-20 09:32:43.426938,TUR-RUBIA TIR 7400 15W40 500ML,1200
2025-10-20 11:40:20.863758,TUR-FLUIDMATIC CVT MV 1L,1000
2025-10-20 13:27:59.200979,BAN-NEPTUNA 2T SUPER SPORT 500ML,400
2025-10-20 14:02:44.423405,CHE-QUARTZ 5000 20W50 500ML,600
2025-10-20 14:03:17.019248,CHE-RUBIA SX SAE40 500ML,600
2025-10-20 14:04:00.550095,CHE-RACE BRAKEFLUID DOT4+ 500ML,800
2025-10-20 14:58:14.939098,BAN-QUARTZ 5000 20W50 5L,2200
2025-10-20 15:10:58.850709,TUR-QUARTZ 5000 20W50 500ML,300
2025-10-20 15:25:48.847612,SEK-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-20 15:35:33.052872,FIF-NEPTUNA 2T SUPER SPORT 500ML,1200
2025-10-20 15:40:00.626683,FIF-RUBIA TIR 7400 15W40 500ML,1800
2025-10-20 15:40:38.352355,FIF-RACE BRAKEFLUID DOT4+ 500ML,1200
2025-10-20 15:44:55.152501,FIF-RUBIA SX SAE40 500ML,600
2025-10-20 17:03:26.813214,RUN-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-20 17:13:21.564595,TUR-QUARTZ 9000 SAE 5W40 500ML,1000
2025-10-20 17:56:49.137127,SUN-QUARTZ 5000 20W50 500ML,2100
2025-10-20 17:57:11.168492,SUN-RACE BRAKEFLUID DOT4+ 500ML,800
2025-10-20 17:57:32.438657,SUN-RUBIA TIR 7400 15W40 500ML,600
2025-10-20 18:24:11.069147,BAN-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-20 18:25:27.343194,KIR-QUARTZ 5000 20W50 500ML,600
2025-10-20 22:12:12.417318,RM-FLUIDMATIC CVT MV 1L,1000
2025-10-20 22:12:58.917970,RM-RACE BRAKEFLUID DOT4+ 500ML,800
2025-10-21 05:53:25.366934,FIF-FLUIDMATIC DIII MV 500ML,300
2025-10-21 05:55:35.768752,FIF-RUBIA SX SAE40 500ML,300
2025-10-21 05:58:49.382993,FIF-QUARTZ 5000 20W50 500ML,2100
2025-10-21 05:59:21.794701,FIF-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-21 07:25:54.993705,SEK-RUBIA TIR 7400 15W40 500ML,300
2025-10-21 08:14:29.605555,SAM-QUARTZ 4X4 15W40 500ML,900
2025-10-21 08:15:12.747740,SAM-FLUIDMATIC DIII MV 500ML,600
2025-10-21 08:16:06.891467,SAM-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-21 08:37:41.813644,SEK-RUBIA TIR 7400 15W40 500ML,300
2025-10-21 08:49:55.898319,SEK-RUBIA TIR 7400 15W40 500ML,300
2025-10-21 08:58:21.600500,KAD-QUARTZ 4X4 15W40 500ML,300
2025-10-21 09:14:55.676784,TUR-QUARTZ 9000 SAE 5W40 500ML,1000
2025-10-21 12:11:00.227767,RUN-QUARTZ 4X4 15W40 500ML,900
2025-10-21 14:08:34.110935,MPO-RUBIA TIR 7400 15W40 500ML,900
2025-10-21 16:02:03.230540,TRO-QUARTZ 4X4 15W40 500ML,900
2025-10-21 16:28:53.715477,MSA-QUARTZ 9000 SAE 5W40 500ML,1000
2025-10-21 16:32:54.008551,CHI-QUARTZ 5000 20W50 500ML,600
2025-10-21 18:34:27.850167,RUN-QUARTZ 3000 SG 20W50 500ML,1200
2025-10-22 05:31:10.323853,FIF-QUARTZ 4X4 15W40 500ML,300
2025-10-22 08:50:38.717915,TUR-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-22 08:51:03.413238,TUR-RUBIA SX SAE40 500ML,300
2025-10-22 09:16:35.359671,RUN-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-22 09:59:24.117859,SEK-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-22 10:55:20.125679,CHI-QUARTZ 5000 20W50 500ML,300
2025-10-22 13:16:29.423990,BAN-QUARTZ 3000 SG 20W50 500ML,300
2025-10-22 14:56:53.856024,MSA-QUARTZ 5000 20W50 500ML,600
2025-10-22 16:29:35.631705,KIR-QUARTZ 3000 SG 20W50 500ML,300
2025-10-22 16:33:02.430635,RUN-FLUIDMATIC DIII MV 500ML,4800
2025-10-22 16:50:21.442204,TUR-QUARTZ 5000 20W50 500ML,600
2025-10-22 16:58:18.522179,BAN-NEPTUNA 2T SUPER SPORT 500ML,400
2025-10-22 17:58:13.130046,SEK-QUARTZ 3000 SG 20W50 500ML,600
2025-10-22 18:18:31.329830,TUR-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-22 19:32:56.741743,GWE-PROSYLVA 2 STROKE 200ML,200
2025-10-22 20:48:13.546930,KAD-RUBIA SX SAE40 500ML,300
2025-10-22 21:12:49.152910,RM-RUBIA SX SAE40 500ML,600
2025-10-22 23:09:54.177711,KIR-QUARTZ 5000 20W50 5L,2200
2025-10-23 05:26:46.400210,MPO-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-23 05:27:10.795152,MPO-RUBIA SX SAE40 500ML,300
2025-10-23 05:37:30.685489,GWE-QUARTZ 4X4 15W40 500ML,300
2025-10-23 05:38:04.798282,GWE-QUARTZ 5000 20W50 500ML,900
2025-10-23 07:53:19.586024,TUR-RUBIA SX SAE40 500ML,300
2025-10-23 07:54:43.503018,TURN -SWIFTEX - 639C,10500
2025-10-23 08:03:12.204336,TUR-QUARTZ 5000 20W50 5L,2200
2025-10-23 08:16:33.092891,TUR-RUBIA TIR 7400 15W40 500ML,300
2025-10-23 08:54:47.711034,CHI-RUBIA SX SAE40 500ML,300
2025-10-23 09:19:38.629037,TUR-NEPTUNA 2T SUPER SPORT 500ML,400
2025-10-23 09:20:51.515572,BAN-QUARTZ 5000 20W50 500ML,300
2025-10-23 09:23:21.612742,KAD-QUARTZ 9000 SAE 5W40 500ML,1000
2025-10-23 09:54:04.807276,BAN-QUARTZ 5000 20W50 500ML,600
2025-10-23 10:16:14.204343,TUR-QUARTZ 5000 20W50 5L,2200
2025-10-23 11:11:37.402339,BAN-QUARTZ 5000 20W50 500ML,300
2025-10-23 15:04:17.334686,TUR-QUARTZ 5000 20W50 5L,2200
2025-10-23 16:15:37.518334,TUR-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-23 16:18:15.113105,GWE-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-23 17:13:47.935400,TUR-RUBIA TIR 7400 15W40 500ML,300
2025-10-23 18:12:30.204573,SUN-QUARTZ 3000 SG 20W50 500ML,300
2025-10-23 18:56:17.030353,CHI-QUARTZ 5000 20W50 500ML,300
2025-10-23 20:11:48.136171,KAD-RUBIA SX SAE40 500ML,600
