sale_date,site_id,site_name,product,total_litres,total_amount
2024-04-09,SEKE,SEKE,SEKE USD PETROL,6.71,8.94
2024-10-31,MARONDERA,MARONDERA,MARONDERA USD DIESEL,234.04,329.94
2025-05-16,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,171.33,256.5
2024-09-14,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,58.21,84.68
2025-10-16,FORT STREET,FORT STREET,FORT USD PETROL,160.52,243.2
2025-03-15,FIFE STREET,FIFE STREET,FIFE USD PETROL,97.26,141.62
2023-11-13,FIFE STREET,FIFE STREET,FIFE USD PETROL,64.55,101.12
2024-09-12,CHEGUTU,CHEGUTU,CHEGUTU USD DIESEL,46.62,68.08
2024-04-26,TROUTBECK,TROUTBECK,TROUTBECK USD DIESEL,321.51,507.18
2023-11-26,MUTARE SECOND STREET,MUTARE SECOND STREET,MUTARE SECOND USD PETROL,4.05,5.92
2024-10-18,CHEGUTU,CHEGUTU,CHEGUTU USD DIESEL,30.4,44.4
2025-05-02,KADOMA,KADOMA,KADOMA USD PETROL,3.44,4.35
2025-09-26,MARONDERA,MARONDERA,MARONDERA USD DIESEL,818.64,1202.46
2024-08-19,MARONDERA,MARONDERA,MARONDERA USD DIESEL,86.81,123.84
2025-01-28,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,123.33,184.5
2023-04-13,R MUGABE,R MUGABE,R MUGABE USD DIESEL,117.87,193.05
2023-11-09,RUNIVILLE,RUNIVILLE,PETROL,110.89,1010788.9
2024-06-28,MSASA,MSASA,MSASA USD PETROL,337.56,498.76
2023-03-17,SUNWAY CITY,SUNWAY CITY,SUNWAY USD PETROL,31.44,499896.0
2024-11-01,KADOMA,KADOMA,KADOMA USD DIESEL,26.38,37.44
2023-04-25,GWABALANDA,GWABALANDA,GWABALANDA USD PETROL,19.35,29.45
2023-05-04,FIFE STREET,FIFE STREET,FIFE USD PETROL,101.1,156.55
2023-03-09,RUNIVILLE,RUNIVILLE,RUNIVILLE USD PETROL,35.0,567000.0
2025-05-16,ROADPORT,ROADPORT,ROAPORT USD PETROL,112.33,168.0
2024-11-08,MUTARE SECOND STREET,MUTARE SECOND STREET,MUTARE SECOND USD DIESEL,118.58,165.2
2023-05-22,AVONDALE,AVONDALE,AVONDALE USD PETROL,172.04,276.92
2024-12-01,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,42.17,61.74
2023-08-22,AVONDALE,AVONDALE,AVONDALE USD PETROL,209.86,336.49
2025-10-22,FORT STREET,FORT STREET,FORT USD PETROL,105.26,159.6
2024-06-07,SUNWAY CITY,SUNWAY CITY,SUNWAY USD DIESEL,153.33,229.5
2024-01-09,R MUGABE,R MUGABE,R MUGABE USD PETROL,64.51,99.2
2024-12-10,CRIPPS,CRIPPS,CRIPPS PETROL USD,20.68,29.0
2024-09-15,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,20.13,29.8
2025-10-02,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,26.49,39.26
2025-04-21,FORT STREET,FORT STREET,FORT USD DIESEL,357.34,510.51
2025-06-15,R MUGABE,R MUGABE,R MUGABE USD PETROL,28.77,40.88
2024-01-30,MUTARE SECOND STREET,MUTARE SECOND STREET,MUTARE SECOND USD PETROL,99.5,142.56
2023-12-21,SAMORA,SAMORA,SAMORA USD PETROL,32.67,48.96
2024-06-22,SUNWAY CITY,SUNWAY CITY,SUNWAY USD UNLEADED PETROL,30.82,47.7
2024-04-28,MUTARE SECOND STREET,MUTARE SECOND STREET,MUTARE SECOND USD DIESEL,123.38,189.42
2023-04-01,AVONDALE,AVONDALE,AVONDALE USD PETROL,67.09,108.54
2024-03-29,FIFE STREET,FIFE STREET,FIFE USD DIESEL,206.89,317.24
2024-11-05,R MUGABE,R MUGABE,R MUGABE USD PETROL,44.52,64.24
2025-02-07,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,54.05,79.92
2025-04-15,CRIPPS,CRIPPS,CRIPPS PETROL USD,40.88,58.4
2025-08-14,ROADPORT,ROADPORT,ROAPORT USD PETROL,29.22,44.66
2025-10-04,KADOMA,KADOMA,DIESEL,74.31,691984.36
2024-04-09,KHAMI,KHAMI,KHAMI USD PETROL,3.18,4.71
2023-12-11,MSASA,MSASA,MSASA USD PETROL,106.89,153.7
2025-05-01,BANKET,BANKET,BANKET USD PETROL,103.37,152.44
2024-07-06,SEKE,SEKE,SEKE USD PETROL,27.39,39.42
2024-03-12,ROADPORT,ROADPORT,ROAPORT USD PETROL,111.72,170.94
2024-09-16,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,190.05,277.4
2024-11-08,CHEGUTU,CHEGUTU,CHEGUTU USD DIESEL,290.54,429.2
2025-08-05,FORT STREET,FORT STREET,FORT USD PETROL,93.33,139.5
2025-06-12,MARONDERA,MARONDERA,MARONDERA USD DIESEL,235.41,338.4
2024-01-04,CRIPPS,CRIPPS,CRIPPS DIESEL USD,37.5,59.2
2024-04-06,R MUGABE,R MUGABE,R MUGABE USD DIESEL,60.71,92.4
2025-07-09,CRIPPS,CRIPPS,CRIPPS DIESEL USD,145.88,211.7
2023-09-04,MSASA,MSASA,MSASA USD PETROL,269.92,416.95
2024-10-07,SEKE,SEKE,SEKE USD PETROL,54.72,79.92
2023-12-16,TROUTBECK,TROUTBECK,TROUTBECK USD PETROL,36.59,59.04
2025-09-12,MARONDERA,MARONDERA,MARONDERA USD DIESEL,87.39,127.02
2024-06-01,CRIPPS,CRIPPS,CRIPPS DIESEL USD,27.0,40.23
2024-04-12,MUTARE GREEN MARKET,MUTARE GREEN MARKET,MUTARE GREENMARKET USD DIESEL,9.49,14.22
2024-03-27,TROUTBECK,TROUTBECK,TROUTBECK USD PETROL,59.51,89.68
2024-02-21,KIRKMAN,KIRKMAN,KIRKMAN USD PETROL,13.42,19.37
2023-12-16,KADOMA,KADOMA,KADOMA USD DIESEL,42.17,69.72
2025-10-05,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,240.52,367.2
2025-03-22,MPOPOMA,MPOPOMA,PETROL,130.13,1233858.6
2024-07-27,AVONDALE,AVONDALE,AVONDALE USD PETROL,420.66,630.0
2024-07-05,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,81.5,118.26
2025-01-28,KHAMI,KHAMI,KHAMI USD PETROL,43.91,63.64
2025-10-10,FIFE STREET,FIFE STREET,FIFE USD PETROL,322.66,483.0
2024-10-07,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,80.81,116.8
2025-09-03,MARONDERA,MARONDERA,MARONDERA USD PETROL,339.63,508.5
2024-01-28,SUNWAY CITY,SUNWAY CITY,SUNWAY USD DIESEL,30.49,49.2
2023-05-09,FORT STREET,FORT STREET,FORT USD PETROL,12.9,18.6
2025-02-26,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,81.33,121.5
2024-08-09,MARONDERA,MARONDERA,MARONDERA USD PETROL,347.62,499.68
2023-11-17,MSASA,MSASA,MSASA USD PETROL,9.93,13.59
2024-04-18,R MUGABE,R MUGABE,R MUGABE USD DIESEL,25.97,38.5
2025-12-03,FORT STREET,FORT STREET,FORT USD PETROL,134.41,206.36
2024-12-10,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,60.4,89.4
2024-03-28,KHAMI,KHAMI,KHAMI USD PETROL,6.36,9.42
2023-08-03,AVONDALE,AVONDALE,AVONDALE USD PETROL,109.66,171.13
2025-01-20,KHAMI,KHAMI,KHAMI USD PETROL,50.67,74.0
2023-08-15,AVONDALE,AVONDALE,AVONDALE USD PETROL,111.8,178.71
2024-03-20,MSASA,MSASA,MSASA USD PETROL,165.65,247.5
2024-01-08,BANKET,BANKET,BANKET USD PETROL,10.0,15.2
2023-04-17,ROADPORT,ROADPORT,ROAPORT USD PETROL,25.81,38.75
2022-12-01,RUNIVILLE,RUNIVILLE,RUNIVILLE USD PETROL,,
2023-04-21,AVONDALE,AVONDALE,AVONDALE USD PETROL,62.11,99.82
2025-08-06,FORT STREET,FORT STREET,FORT USD PETROL,67.86,100.5
2025-06-17,R MUGABE,R MUGABE,R MUGABE USD PETROL,23.97,33.58
2025-05-28,KADOMA,KADOMA,KADOMA USD PETROL,4.83,5.8
2024-12-13,CHEGUTU,CHEGUTU,CHEGUTU USD DIESEL,89.86,131.72
2023-12-02,R MUGABE,R MUGABE,R MUGABE USD DIESEL,152.43,249.28
2024-03-23,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,87.2,133.11
2024-11-08,R MUGABE,R MUGABE,R MUGABE USD PETROL,82.32,119.72
2023-03-29,FIFE STREET,FIFE STREET,FIFE USD PETROL,47.2,75.67
2024-11-02,MARONDERA,MARONDERA,MARONDERA USD DIESEL,343.94,483.63
2024-06-05,RUNIVILLE,RUNIVILLE,RUNIVILLE USD PETROL,20.0,30.0
2025-06-24,KADOMA,KADOMA,KADOMA USD PETROL,3.45,4.35
2024-04-16,ROADPORT,ROADPORT,ROAPORT USD PETROL,50.0,78.0
2025-10-03,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,155.55,237.15
2025-04-29,R MUGABE,R MUGABE,R MUGABE USD PETROL,93.91,137.64
2024-02-18,R MUGABE,R MUGABE,R MUGABE USD PETROL,12.9,18.6
2023-09-12,FORT STREET,FORT STREET,FORT USD PETROL,128.47,202.24
2025-11-18,MARONDERA,MARONDERA,MARONDERA USD DIESEL,149.01,219.03
2025-08-04,MARONDERA,MARONDERA,MARONDERA USD DIESEL,213.34,310.98
2023-06-07,FORT STREET,FORT STREET,FORT USD PETROL,58.82,89.9
2025-10-09,R MUGABE,R MUGABE,R MUGABE USD DIESEL,43.32,64.5
2024-12-18,KHAMI,KHAMI,KHAMI USD DIESEL,79.72,116.92
2025-05-10,CRIPPS,CRIPPS,CRIPPS PETROL USD,90.41,131.4
2024-12-28,CHEGUTU,CHEGUTU,CHEGUTU USD DIESEL,113.33,169.5
2024-07-28,MARONDERA,MARONDERA,MARONDERA USD DIESEL,322.23,463.68
2024-05-23,MPOPOMA,MPOPOMA,MPOPOMA USD DIESEL,21.19,31.71
2023-06-01,AVONDALE,AVONDALE,AVONDALE USD PETROL,105.59,169.05
2024-06-23,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,13.33,19.5
2024-08-01,RUNIVILLE,RUNIVILLE,RUNIVILLE USD PETROL,20.27,29.6
2024-11-07,BANKET,BANKET,BANKET USD PETROL,20.27,29.6
2023-07-14,ROADPORT,ROADPORT,ROAPORT USD PETROL,213.58,321.63
2024-09-16,TROUTBECK,TROUTBECK,TROUTBECK USD DIESEL,19.73,28.88
2024-11-18,BANKET,BANKET,BANKET USD PETROL,124.16,184.76
2025-04-25,FIFE STREET,FIFE STREET,FIFE USD PETROL,635.38,939.8
2023-12-18,FIFE STREET,FIFE STREET,FIFE USD PETROL,274.83,424.7
2024-02-25,BANKET,BANKET,BANKET USD PETROL,86.67,129.0
2025-05-17,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,206.76,309.0
2023-05-16,SAMORA,SAMORA,SAMORA USD PETROL,133.05,203.49
2023-08-30,ROADPORT,ROADPORT,ROAPORT USD PETROL,19.1,29.83
2025-07-21,FORT STREET,FORT STREET,FORT USD PETROL,77.84,114.73
2024-06-14,RUNIVILLE,RUNIVILLE,RUNIVILLE USD PETROL,6.75,8.88
2024-01-13,FORT STREET,FORT STREET,FORT USD PETROL,80.45,124.0
2024-12-28,FORT STREET,FORT STREET,FORT USD PETROL,26.0,39.0
2023-04-13,SAMORA,SAMORA,SAMORA USD PETROL,78.06,120.9
2023-12-07,FORT STREET,FORT STREET,FORT USD PETROL,100.32,155.0
2023-11-11,AVONDALE,AVONDALE,AVONDALE USD PETROL,282.02,439.92
2023-11-12,ROADPORT,ROADPORT,ROAPORT USD PETROL,32.89,48.64
2025-01-11,R MUGABE,R MUGABE,R MUGABE USD PETROL,130.33,195.0
2024-04-09,MUTARE SECOND STREET,MUTARE SECOND STREET,MUTARE SECOND USD PETROL,62.42,91.76
2023-10-16,AVONDALE,AVONDALE,AVONDALE USD DIESEL,16.85,28.48
2024-01-07,MUTARE SECOND STREET,MUTARE SECOND STREET,MUTARE SECOND USD PETROL,73.66,105.12
2023-08-30,FIFE STREET,FIFE STREET,FIFE USD PETROL,297.27,469.26
2025-10-17,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,6.62,9.06
2024-06-11,RUNIVILLE,RUNIVILLE,RUNIVILLE USD PETROL,81.98,119.88
2025-08-09,FIFE STREET,FIFE STREET,FIFE USD PETROL,92.66,138.0
2025-04-09,GWERU,GWERU,GWERU USD PETROL,34.24,49.64
2024-10-17,FORT STREET,FORT STREET,FORT USD PETROL,258.37,376.68
2024-08-04,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,110.4,163.9
2024-12-09,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,41.09,59.86
2024-12-02,TROUTBECK,TROUTBECK,TROUTBECK USD PETROL,17.44,25.33
2023-08-06,RUNIVILLE,RUNIVILLE,RUNIVILLE USD DIESEL,337.89,532.46
2023-07-01,AVONDALE,AVONDALE,AVONDALE USD PETROL,143.66,221.65
2024-06-04,R MUGABE,R MUGABE,R MUGABE USD PETROL,46.3,68.08
2025-08-30,MARONDERA,MARONDERA,MARONDERA USD DIESEL,106.0,154.76
2024-03-14,SUNWAY CITY,SUNWAY CITY,SUNWAY USD UNLEADED PETROL,12.2,19.68
2024-03-30,RUNIVILLE,RUNIVILLE,RUNIVILLE USD DIESEL,102.55,166.26
2024-07-15,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,6.71,8.94
2023-09-12,AVONDALE,AVONDALE,AVONDALE USD PETROL,158.69,254.38
2023-06-07,FIFE STREET,FIFE STREET,FIFE USD PETROL,241.96,373.55
2023-05-19,GWABALANDA,GWABALANDA,GWABALANDA USD PETROL,12.9,18.6
2025-10-22,MARONDERA,MARONDERA,MARONDERA USD DIESEL,230.82,335.8
2025-07-12,FIFE STREET,FIFE STREET,FIFE USD PETROL,632.86,940.19
2025-03-26,CHEGUTU,CHEGUTU,CHEGUTU USD DIESEL,246.26,361.62
2023-03-21,MSASA,MSASA,MSASA USD PETROL,104.59,1662981.0
2024-09-19,KHAMI,KHAMI,KHAMI USD PETROL,41.09,59.86
2025-08-04,MUTARE GREEN MARKET,MUTARE GREEN MARKET,MUTARE GREENMARKET USD PETROL,170.94,251.6
2024-02-18,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,6.45,9.3
2024-10-08,R MUGABE,R MUGABE,R MUGABE USD DIESEL,15.54,22.2
2023-01-14,AVONDALE,AVONDALE,AVONDALE USD PETROL,243.1,3719430.0
2024-06-07,FIFE STREET,FIFE STREET,FIFE USD PETROL,145.66,214.6
2025-10-25,SAMORA,SAMORA,SAMORA USD PETROL,75.0,114.0
2023-01-22,AVONDALE,AVONDALE,AVONDALE USD PETROL,112.34,1730036.0
2023-01-06,AVONDALE,AVONDALE,AVONDALE USD DIESEL,216.52,3529276.0
2024-07-26,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,26.0,39.0
2024-07-14,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,6.67,9.0
2024-09-27,TROUTBECK,TROUTBECK,TROUTBECK USD DIESEL,39.47,59.28
2024-02-21,FORT STREET,FORT STREET,FORT USD PETROL,90.32,139.5
2025-06-21,ROADPORT,ROADPORT,ROAPORT USD PETROL,117.61,175.5
2024-04-28,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,64.51,99.2
2025-11-18,ROADPORT,ROADPORT,ROAPORT USD PETROL,101.29,155.54
2025-07-28,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,154.71,234.08
2025-07-14,MARONDERA,MARONDERA,MARONDERA USD PETROL,80.53,119.2
2024-11-30,CHEGUTU,CHEGUTU,CHEGUTU USD DIESEL,12.02,17.76
2024-06-27,KIRKMAN,KIRKMAN,KIRKMAN USD PETROL,42.76,63.84
2024-01-02,KHAMI,KHAMI,KHAMI USD DIESEL,30.48,49.2
2024-03-23,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,12.57,19.08
2024-09-19,CRIPPS,CRIPPS,CRIPPS PETROL USD,84.45,124.32
2025-09-05,FIFE STREET,FIFE STREET,FIFE USD PETROL,633.73,949.5
2023-06-16,AVONDALE,AVONDALE,AVONDALE USD PETROL,191.41,296.05
2023-05-24,FORT STREET,FORT STREET,FORT USD PETROL,12.52,18.6
2024-04-29,TROUTBECK,TROUTBECK,TROUTBECK USD DIESEL,11.46,17.27
2023-06-24,FIFE STREET,FIFE STREET,FIFE USD PETROL,633.19,968.49
2023-05-16,FORT STREET,FORT STREET,FORT USD PETROL,34.19,52.7
2025-07-31,FORT STREET,FORT STREET,FORT USD PETROL,55.33,82.5
2023-06-12,FORT STREET,FORT STREET,FORT USD PETROL,75.94,114.75
2024-05-27,MARONDERA,MARONDERA,MARONDERA USD PETROL,310.14,458.8
2024-07-24,BANKET,BANKET,BANKET USD PETROL,34.0,51.0
2023-12-14,RUNIVILLE,RUNIVILLE,RUNIVILLE USD PETROL,181.07,275.12
2024-07-22,KHAMI,KHAMI,KHAMI USD DIESEL,160.0,240.0
2025-11-07,GWERU,GWERU,GWERU USD PETROL,57.89,86.64
2023-05-03,ROADPORT,ROADPORT,ROAPORT USD PETROL,6.45,9.3
2024-07-28,SUNWAY CITY,SUNWAY CITY,SUNWAY USD DIESEL,223.33,334.5
2025-10-05,MARONDERA,MARONDERA,MARONDERA USD PETROL,331.12,499.81
2024-04-21,TROUTBECK,TROUTBECK,TROUTBECK USD DIESEL,37.97,58.46
2025-10-15,FORT STREET,FORT STREET,FORT USD PETROL,332.89,504.64
2024-05-12,KIRKMAN,KIRKMAN,KIRKMAN USD PETROL,55.45,84.7
2023-11-18,ROADPORT,ROADPORT,ROAPORT USD PETROL,39.47,59.28
2024-06-14,R MUGABE,R MUGABE,R MUGABE USD PETROL,174.32,257.52
2023-05-16,SUNWAY CITY,SUNWAY CITY,SUNWAY USD DIESEL,679.24,1079.61
2024-10-19,KADOMA,KADOMA,KADOMA USD DIESEL,34.72,48.96
2025-07-06,ROADPORT,ROADPORT,ROADPORT USD DIESEL,50.33,74.5
2025-01-24,SEKE,SEKE,SEKE USD DIESEL,212.42,309.52
2024-02-07,MARONDERA,MARONDERA,MARONDERA USD PETROL,49.3,69.58
2023-05-20,RUNIVILLE,RUNIVILLE,RUNIVILLE USD PETROL,559.55,872.04
2025-02-02,CHEGUTU,CHEGUTU,CHEGUTU USD DIESEL,435.99,652.5
2024-12-09,KADOMA,KADOMA,KADOMA USD DIESEL,75.69,108.0
2023-03-14,RUNIVILLE,RUNIVILLE,RUNIVILLE USD PETROL,50.0,810000.0
2024-10-26,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,90.6,134.1
2023-09-30,AVONDALE,AVONDALE,AVONDALE USD PETROL,39.63,63.96
2025-01-30,KADOMA,KADOMA,KADOMA USD DIESEL,175.86,253.75
2024-12-05,MPOPOMA,MPOPOMA,MPOPOMA USD DIESEL,24.32,35.52
2025-06-17,CRIPPS,CRIPPS,CRIPPS PETROL USD,34.24,49.64
2024-08-05,KHAMI,KHAMI,KHAMI USD PETROL,32.19,46.72
2023-09-11,FORT STREET,FORT STREET,FORT USD PETROL,166.55,262.28
2024-09-18,R MUGABE,R MUGABE,R MUGABE USD PETROL,10.27,14.6
2025-09-20,FORT STREET,FORT STREET,FORT USD DIESEL,662.24,973.14
2024-11-16,KADOMA,KADOMA,KADOMA USD DIESEL,55.56,79.2
2025-05-11,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,23.97,33.58
2025-07-26,MARONDERA,MARONDERA,MARONDERA USD DIESEL,116.03,169.36
2024-01-03,CHEGUTU,CHEGUTU,CHEGUTU USD DIESEL,73.17,119.72
2025-08-04,ROADPORT,ROADPORT,ROADPORT USD DIESEL,19.73,28.88
2024-12-25,FORT STREET,FORT STREET,FORT USD PETROL,173.33,259.5
2023-05-22,ROADPORT,ROADPORT,ROAPORT USD PETROL,25.81,38.75
2025-02-06,TURNPIKE,TURNPIKE,TURNPIKE USD DIESEL,53.69,78.97
2024-02-08,FIFE STREET,FIFE STREET,FIFE USD PETROL,81.29,125.55
2024-01-04,KHAMI,KHAMI,KHAMI USD DIESEL,59.75,96.76
2024-10-03,CHEGUTU,CHEGUTU,CHEGUTU USD DIESEL,33.78,48.84
2023-05-09,AVONDALE,AVONDALE,AVONDALE USD PETROL,149.43,239.89
2024-07-12,ROADPORT,ROADPORT,ROADPORT USD DIESEL,28.67,42.0
2024-07-23,RUNIVILLE,RUNIVILLE,RUNIVILLE USD PETROL,13.51,19.24
2024-05-02,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,16.34,24.48
2023-09-28,FIFE STREET,FIFE STREET,FIFE USD DIESEL,35.93,58.45
2024-09-22,FIFE STREET,FIFE STREET,FIFE USD PETROL,293.14,427.78
2025-01-09,FIFE STREET,FIFE STREET,FIFE USD PETROL,70.0,105.0
2024-12-19,SEKE,SEKE,SEKE USD PETROL,84.92,124.32
2024-07-23,KHAMI,KHAMI,KHAMI USD PETROL,29.45,42.34
2023-08-19,FIFE STREET,FIFE STREET,FIFE USD PETROL,94.93,148.52
2023-09-11,RUNIVILLE,RUNIVILLE,RUNIVILLE USD DIESEL,181.9,296.84
2023-09-15,FIFE STREET,FIFE STREET,FIFE USD PETROL,315.58,497.7
2025-08-19,ROADPORT,ROADPORT,ROADPORT USD DIESEL,13.61,19.76
2023-12-23,TROUTBECK,TROUTBECK,TROUTBECK USD PETROL,50.0,82.0
2024-04-20,FIFE STREET,FIFE STREET,FIFE USD PETROL,43.31,67.51
2025-07-06,R MUGABE,R MUGABE,R MUGABE USD DIESEL,37.67,54.02
2024-06-05,SUNWAY CITY,SUNWAY CITY,SUNWAY USD DIESEL,293.33,439.5
2023-04-04,MSASA,MSASA,MSASA USD PETROL,232.16,357.28
2024-07-08,BANKET,BANKET,BANKET USD PETROL,9.86,13.5
2024-06-15,MARONDERA,MARONDERA,MARONDERA USD PETROL,121.23,176.66
2023-11-18,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,58.56,88.16
2025-07-17,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,17.32,25.5
2025-04-13,BANKET,BANKET,BANKET USD PETROL,10525.0,15682.25
2024-02-21,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,26.49,39.26
2025-01-20,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,37.15,54.76
2024-07-19,SEKE,SEKE,SEKE USD PETROL,68.48,99.28
2023-08-04,AVONDALE,AVONDALE,AVONDALE USD PETROL,100.31,157.0
2023-03-16,FIFE STREET,FIFE STREET,FIFE USD PETROL,111.86,1800946.0
2025-02-21,CHEGUTU,CHEGUTU,CHEGUTU USD DIESEL,61.22,89.67
2023-12-18,MUTARE GREEN MARKET,MUTARE GREEN MARKET,MUTARE GREENMARKET USD PETROL,50.69,72.0
2025-10-06,MARONDERA,MARONDERA,MARONDERA USD PETROL,149.13,224.99
2025-04-23,KADOMA,KADOMA,KADOMA USD PETROL,13.79,18.85
2024-01-05,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,129.03,199.95
2023-06-27,R MUGABE,R MUGABE,R MUGABE USD PETROL,21.56,32.13
2024-03-26,FIFE STREET,FIFE STREET,FIFE USD PETROL,242.58,375.1
2024-02-09,FORT STREET,FORT STREET,FORT USD DIESEL,67.06,109.88
2025-04-23,CHEGUTU,CHEGUTU,CHEGUTU USD DIESEL,500.0,735.0
2025-09-16,R MUGABE,R MUGABE,R MUGABE USD DIESEL,20.0,30.0
2024-11-24,CRIPPS,CRIPPS,CRIPPS PETROL USD,10.34,14.5
2024-02-08,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,53.69,78.97
2024-08-08,FIFE STREET,FIFE STREET,FIFE USD PETROL,199.32,294.52
2025-08-30,CRIPPS,CRIPPS,CRIPPS BULK DIESEL USD,1320.0,1914.0
2024-10-11,MARONDERA,MARONDERA,MARONDERA USD DIESEL,273.39,384.93
2025-07-04,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,7688.0,11455.12
2024-02-22,KIRKMAN,KIRKMAN,KIRKMAN USD PETROL,40.27,59.6
2024-06-03,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,30.0,45.0
2024-08-20,FORT STREET,FORT STREET,FORT USD DIESEL,202.7,298.96
2024-02-16,FIFE STREET,FIFE STREET,FIFE USD PETROL,100.0,155.0
2024-03-07,FORT STREET,FORT STREET,FORT USD DIESEL,173.42,273.34
2023-07-07,ROADPORT,ROADPORT,ROAPORT USD PETROL,56.29,84.56
2025-10-09,KHAMI,KHAMI,KHAMI USD PETROL,51.65,77.01
2024-11-06,R MUGABE,R MUGABE,R MUGABE USD PETROL,71.92,103.66
2024-09-15,MARONDERA,MARONDERA,MARONDERA USD DIESEL,237.17,336.54
2024-06-02,R MUGABE,R MUGABE,R MUGABE USD PETROL,32.43,47.36
2024-10-02,MARONDERA,MARONDERA,MARONDERA USD PETROL,141.84,198.81
2024-03-05,FIFE STREET,FIFE STREET,FIFE USD DIESEL,81.17,127.98
2025-11-10,FIFE STREET,FIFE STREET,FIFE USD PETROL,131.57,199.12
2025-03-19,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,84.45,122.84
2023-12-03,MSASA,MSASA,MSASA USD PETROL,50.34,72.5
2024-08-15,R MUGABE,R MUGABE,R MUGABE USD PETROL,87.58,128.76
2025-05-04,FORT STREET,FORT STREET,FORT USD DIESEL,78.45,111.54
2025-09-01,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,123.68,186.96
2024-10-23,BANKET,BANKET,BANKET USD PETROL,30.4,44.4
2023-11-29,R MUGABE,R MUGABE,R MUGABE USD DIESEL,12.19,19.68
2023-12-18,AVONDALE,AVONDALE,AVONDALE USD PETROL,390.6,604.5
2023-10-02,FORT STREET,FORT STREET,FORT USD PETROL,55.44,86.9
2024-01-07,FORT STREET,FORT STREET,FORT USD PETROL,58.06,89.9
2024-11-27,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,3.35,4.47
2024-10-04,MPOPOMA,MPOPOMA,DIESEL,85.81,814114.7
2025-12-03,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,207.79,318.78
2024-01-23,CRIPPS,CRIPPS,CRIPPS PETROL USD,13.55,19.24
2023-08-10,RUNIVILLE,RUNIVILLE,RUNIVILLE USD PETROL,242.29,372.68
2023-12-05,ROADPORT,ROADPORT,ROAPORT USD PETROL,13.15,19.76
2025-08-05,KADOMA,KADOMA,KADOMA USD DIESEL,20.2,29.6
2025-02-03,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,51.72,73.95
2024-07-05,RUNIVILLE,RUNIVILLE,RUNIVILLE USD PETROL,47.29,69.56
2024-04-29,MARONDERA,MARONDERA,MARONDERA USD PETROL,32.89,48.64
2024-04-10,KIRKMAN,KIRKMAN,KIRKMAN USD DIESEL,45.16,69.75
2025-05-07,MARONDERA,MARONDERA,MARONDERA USD DIESEL,47.22,67.68
2024-03-29,RUNIVILLE,RUNIVILLE,RUNIVILLE USD DIESEL,60.0,97.8
