sale_date,service_station_id,service_station_name,product,total_litres,total_amount
2022-12-26,86.0,Charter,CHARTER USD PETROL,219.43919,324.77
2022-12-26,88.0,Chinhamo,CHINHAMO USD DIESEL,121.643312,190.98
2022-12-26,88.0,Chinhamo,CHINHAMO USD PETROL,135.344594,200.31
2022-12-26,92.0,Msasa,DIESEL LITRES,50.0,50.0
2022-12-26,92.0,Msasa,MSASA USD DIESEL,120.5875,192.94
2022-12-26,92.0,Msasa,MSASA USD PETROL,209.52027,310.09
2022-12-26,92.0,Msasa,PETROL LITRES,21.02,21.02
2022-12-26,96.0,Samora,SAMORA USD DIESEL,125.58125,200.93
2022-12-26,98.0,Roadport,DIESEL,125.0,136755.0
2022-12-26,98.0,Roadport,DIESEL LITRES,20.0,20.0
2022-12-26,98.0,Roadport,PETROL,20.0,20022.4
2022-12-26,98.0,Roadport,PETROL LITRES,10.0,10.0
2022-12-26,98.0,Roadport,ROADPORT USD DIESEL,355.06875,568.11
2022-12-26,98.0,Roadport,ROAPORT USD PETROL,45.081081,66.72
2022-12-26,100.0,Ford,FORD USD DIESEL,85.833333,139.05
2022-12-26,100.0,Ford,FORD USD PETROL,162.513514,240.52
2022-12-26,102.0,Kirkman,KIRKMAN USD DIESEL,408.038709,632.46
2022-12-26,102.0,Kirkman,KIRKMAN USD PETROL,113.135137,167.44
2022-12-26,110.0,Mutare Green Market,DIESEL,51.856395,56732.97
2022-12-26,110.0,Mutare Green Market,MUTARE GREENMARKET USD DIESEL,1106.875,1771.0
2022-12-26,110.0,Mutare Green Market,MUTARE GREENMARKET USD PETROL,78.25,115.81
2022-12-26,112.0,Marondera,MARONDERA USD DIESEL,46.296297,75.0
2022-12-26,114.0,Kadoma,KADOMA USD DIESEL,67.878788,112.0
2022-12-26,114.0,Kadoma,KADOMA USD PETROL,9.933775,15.0
2022-12-26,116.0,Kwekwe,KWEKWE USD DIESEL,47.256098,77.5
2022-12-26,116.0,Kwekwe,KWEKWE USD PETROL,24.282895,36.91
2022-12-26,119.0,Windsock,WINDSOCK USD DIESEL,24.943038,39.41
2022-12-26,119.0,Windsock,WINDSOCK USD PETROL,8.907285,13.45
2022-12-26,121.0,Gweru,GWERU USD DIESEL,362.603659,594.67
2022-12-26,121.0,Gweru,GWERU USD PETROL,255.927632,389.01
2022-12-26,121.0,Gweru,PETROL LITRES,15.0,15.0
2022-12-26,123.0,Fife Street,DIESEL LITRES,238.0,238.0
2022-12-26,123.0,Fife Street,FIFE USD DIESEL,126.574074,205.05
2022-12-26,123.0,Fife Street,FIFE USD PETROL,180.909679,280.41
2022-12-26,125.0,Fort Street,FORT USD DIESEL,30.864198,50.0
2022-12-26,125.0,Fort Street,FORT USD PETROL,88.141936,136.62
2022-12-26,129.0,Khami,KHAMI USD PETROL,49.032258,76.0
2022-12-26,131.0,R Mugabe,R MUGABE USD DIESEL,86.604938,140.3
2022-12-26,135.0,Graniteside,GRANITESIDE DIESEL USD,27.345679,44.3
2022-12-26,135.0,Graniteside,GRANITESIDE PETROL USD,99.047297,146.59
2022-12-26,140.0,Mutare Second Street,MUTARE SECOND USD DIESEL,40.0,64.0
2022-12-26,140.0,Mutare Second Street,MUTARE SECOND USD PETROL,52.702702,78.0
2022-12-26,145.0,Sunway City,SUNWAY USD DIESEL,202.716049,328.4
2022-12-26,145.0,Sunway City,SUNWAY USD PETROL,72.77027,107.7
2022-12-26,146.0,Banket,BANKET USD DIESEL,40.506329,64.0
2022-12-26,147.0,Chinhoyi Main,CHINHOYI MAIN USD PETROL,16.556291,25.0
2022-12-26,147.0,Chinhoyi Main,PETROL LITRES,23.0,23.0
2022-12-26,149.0,Turnpike,DIESEL LITRES,16.0,16.0
2022-12-26,149.0,Turnpike,TURNPIKE USD DIESEL,61.728395,100.0
2022-12-26,150.0,Mutare One Stop,MUTARE ONE STOP DIESEL,30.864198,50.0
2022-12-26,150.0,Mutare One Stop,MUTARE ONE STOP PETROL,42.567568,63.0
2022-12-26,152.0,Goderich,GODERICH USD DIESEL,44.388889,71.91
2022-12-26,154.0,Arcadia,ARCADIA USD DIESEL,20.25,32.4
2022-12-26,154.0,Arcadia,ARCADIA USD PETROL,13.513514,20.0
2022-12-26,154.0,Arcadia,PETROL LITRES,20.0,20.0
2022-12-27,,,,,7765.87
2022-12-27,82.0,Runiville,DIESEL,20.0,21880.8
2022-12-27,82.0,Runiville,DIESEL LITRES,8.08,8.08
2022-12-27,82.0,Runiville,PETROL,17.529367,17549.0
2022-12-27,82.0,Runiville,PETROL LITRES,110.16,110.16
2022-12-27,82.0,Runiville,RUNIVILLE USD DIESEL,674.814815,1093.2
2022-12-27,82.0,Runiville,RUNIVILLE USD PETROL,520.054055,769.68
2022-12-27,84.0,Avondale,AVONDALE USD DIESEL,849.1375,1358.62
2022-12-27,84.0,Avondale,AVONDALE USD PETROL,290.351351,429.72
2022-12-27,84.0,Avondale,PETROL,53.480002,53539.9
2022-12-27,86.0,Charter,CHARTER USD DIESEL,101.0,158.57
2022-12-27,86.0,Charter,CHARTER USD PETROL,30.054054,44.48
2022-12-27,88.0,Chinhamo,CHINHAMO USD DIESEL,56.050956,88.0
2022-12-27,88.0,Chinhamo,CHINHAMO USD PETROL,56.77027,84.02
2022-12-27,92.0,Msasa,MSASA USD DIESEL,45.0,72.0
2022-12-27,92.0,Msasa,MSASA USD PETROL,183.283784,271.26
2022-12-27,96.0,Samora,DIESEL LITRES,60.0,60.0
2022-12-27,96.0,Samora,SAMORA USD DIESEL,161.19375,257.91
2022-12-27,96.0,Samora,SAMORA USD PETROL,154.952704,229.33
2022-12-27,98.0,Roadport,DIESEL,30.000119,32821.33
2022-12-27,98.0,Roadport,PETROL LITRES,9.81,9.81
2022-12-27,98.0,Roadport,ROADPORT USD DIESEL,441.725,706.76
2022-12-27,98.0,Roadport,ROAPORT USD PETROL,55.540541,82.2
2022-12-27,100.0,Ford,FORD USD PETROL,20.27027,30.0
2022-12-27,102.0,Kirkman,DIESEL,55.72374,60964.0
2022-12-27,102.0,Kirkman,DIESEL LITRES,980.0,980.0
2022-12-27,102.0,Kirkman,KIRKMAN USD DIESEL,182.238711,282.47
2022-12-27,102.0,Kirkman,KIRKMAN USD PETROL,210.912163,312.15
2022-12-27,110.0,Mutare Green Market,DIESEL LITRES,107.51,107.51
2022-12-27,110.0,Mutare Green Market,MUTARE GREENMARKET USD DIESEL,56.15625,89.85
2022-12-27,112.0,Marondera,DIESEL LITRES,20.0,20.0
2022-12-27,112.0,Marondera,MARONDERA USD DIESEL,95.679012,155.0
2022-12-27,112.0,Marondera,PETROL LITRES,30.27,30.27
2022-12-27,114.0,Kadoma,KADOMA USD DIESEL,34.545455,57.0
2022-12-27,114.0,Kadoma,KADOMA USD PETROL,27.81457,42.0
2022-12-27,114.0,Kadoma,PETROL,71.005006,72333.51
2022-12-27,116.0,Kwekwe,DIESEL LITRES,10.0,10.0
2022-12-27,116.0,Kwekwe,KWEKWE USD DIESEL,112.463413,184.44
2022-12-27,116.0,Kwekwe,KWEKWE USD PETROL,21.868421,33.24
2022-12-27,121.0,Gweru,GWERU USD DIESEL,158.756097,260.36
2022-12-27,121.0,Gweru,GWERU USD PETROL,26.019737,39.55
2022-12-27,121.0,Gweru,PETROL,117.0,120217.5
2022-12-27,123.0,Fife Street,DIESEL LITRES,29.78,29.78
2022-12-27,123.0,Fife Street,FIFE USD DIESEL,637.487656,1032.73
2022-12-27,123.0,Fife Street,FIFE USD PETROL,525.741936,814.9
2022-12-27,123.0,Fife Street,PETROL LITRES,53.55,53.55
2022-12-27,125.0,Fort Street,DIESEL LITRES,162.0,162.0
2022-12-27,125.0,Fort Street,FORT USD DIESEL,74.074074,120.0
2022-12-27,125.0,Fort Street,FORT USD PETROL,48.935484,75.85
2022-12-27,127.0,Mpopoma,MPOPOMA USD PETROL,111.651613,173.06
2022-12-27,127.0,Mpopoma,PETROL,94.929996,99210.39
2022-12-27,129.0,Khami,KHAMI USD DIESEL,808.074075,1309.08
2022-12-27,131.0,R Mugabe,R MUGABE USD DIESEL,303.987655,492.46
2022-12-27,131.0,R Mugabe,R MUGABE USD PETROL,20.0,31.0
2022-12-27,135.0,Graniteside,GRANITESIDE DIESEL USD,235.746914,381.91
2022-12-27,135.0,Graniteside,GRANITESIDE PETROL USD,117.635135,174.1
2022-12-27,135.0,Graniteside,PETROL,10.877357,10889.54
2022-12-27,140.0,Mutare Second Street,MUTARE SECOND USD DIESEL,188.83125,302.13
2022-12-27,140.0,Mutare Second Street,MUTARE SECOND USD PETROL,20.506757,30.35
2022-12-27,141.0,Troutbeck,TROUTBECK USD DIESEL,280.245399,456.8
2022-12-27,141.0,Troutbeck,TROUTBECK USD PETROL,29.430463,44.44
2022-12-27,145.0,Sunway City,DIESEL LITRES,20.0,20.0
2022-12-27,145.0,Sunway City,SUNWAY USD DIESEL,249.938272,404.9
2022-12-27,145.0,Sunway City,SUNWAY USD PETROL,33.783784,50.0
2022-12-27,146.0,Banket,BANKET USD DIESEL,61.392405,97.0
2022-12-27,147.0,Chinhoyi Main,CHINHOYI MAIN USD DIESEL,3.164557,5.0
2022-12-27,147.0,Chinhoyi Main,CHINHOYI MAIN USD PETROL,9.933775,15.0
2022-12-27,149.0,Turnpike,TURNPIKE USD DIESEL,81.148148,131.46
2022-12-27,149.0,Turnpike,TURNPIKE USD PETROL,37.162162,55.0
2022-12-27,150.0,Mutare One Stop,MUTARE ONE STOP PETROL,33.047297,48.91
2022-12-27,152.0,Goderich,GODERICH USD PETROL,20.0,31.0
2022-12-27,154.0,Arcadia,ARCADIA USD DIESEL,20.25,32.4
2022-12-27,154.0,Arcadia,ARCADIA USD PETROL,16.891892,25.0
2022-12-28,,,,,239117.94
2022-12-28,82.0,Runiville,DIESEL,33.0,36103.32
2022-12-28,82.0,Runiville,DIESEL LITRES,1241.86,1241.86
2022-12-28,82.0,Runiville,PETROL LITRES,740.0,740.0
2022-12-28,82.0,Runiville,RUNIVILLE USD DIESEL,1528.38889,2475.99
2022-12-28,82.0,Runiville,RUNIVILLE USD PETROL,933.128378,1381.03
2022-12-28,84.0,Avondale,AVONDALE USD DIESEL,1818.425,2909.48
2022-12-28,84.0,Avondale,AVONDALE USD PETROL,996.358107,1474.61
2022-12-28,84.0,Avondale,DIESEL,26.542211,29038.24
2022-12-28,84.0,Avondale,DIESEL LITRES,58.0,58.0
2022-12-28,84.0,Avondale,PETROL LITRES,90.0,90.0
2022-12-28,86.0,Charter,CHARTER USD DIESEL,580.191083,910.9
2022-12-28,86.0,Charter,CHARTER USD PETROL,160.952703,238.21
2022-12-28,86.0,Charter,PETROL LITRES,20.0,20.0
2022-12-28,88.0,Chinhamo,CHINHAMO USD DIESEL,738.21656,1159.0
2022-12-28,88.0,Chinhamo,CHINHAMO USD PETROL,109.871622,162.61
2022-12-28,88.0,Chinhamo,DIESEL LITRES,50.0,50.0
2022-12-28,92.0,Msasa,DIESEL LITRES,60.0,60.0
2022-12-28,92.0,Msasa,MSASA USD DIESEL,1001.5,1602.4
2022-12-28,92.0,Msasa,MSASA USD PETROL,668.506758,989.39
2022-12-28,92.0,Msasa,PETROL LITRES,10.0,10.0
2022-12-28,96.0,Samora,PETROL LITRES,185.0,185.0
2022-12-28,96.0,Samora,SAMORA USD DIESEL,765.675,1225.08
2022-12-28,96.0,Samora,SAMORA USD PETROL,385.277028,570.21
2022-12-28,98.0,Roadport,DIESEL,32.350005,35392.2
2022-12-28,98.0,Roadport,PETROL,45.340009,45390.79
2022-12-28,98.0,Roadport,ROADPORT USD DIESEL,311.69375,498.71
2022-12-28,98.0,Roadport,ROAPORT USD PETROL,318.68919,471.66
2022-12-28,100.0,Ford,DIESEL LITRES,40.0,40.0
2022-12-28,100.0,Ford,FORD USD DIESEL,137.475308,222.71
2022-12-28,100.0,Ford,FORD USD PETROL,14.189189,21.0
2022-12-28,102.0,Kirkman,DIESEL LITRES,1532.17,1532.17
2022-12-28,102.0,Kirkman,KIRKMAN USD DIESEL,279.909679,433.86
2022-12-28,102.0,Kirkman,KIRKMAN USD PETROL,443.371623,656.19
2022-12-28,102.0,Kirkman,PETROL,20.00001,20022.41
2022-12-28,102.0,Kirkman,PETROL LITRES,123.6,123.6
2022-12-28,110.0,Mutare Green Market,MUTARE GREENMARKET USD DIESEL,528.5,845.6
2022-12-28,110.0,Mutare Green Market,MUTARE GREENMARKET USD PETROL,8.0,11.84
2022-12-28,112.0,Marondera,MARONDERA USD DIESEL,61.117284,99.01
2022-12-28,112.0,Marondera,MARONDERA USD PETROL,20.216217,29.92
2022-12-28,114.0,Kadoma,KADOMA USD DIESEL,187.278788,309.01
2022-12-28,114.0,Kadoma,KADOMA USD PETROL,75.0,113.25
2022-12-28,116.0,Kwekwe,DIESEL LITRES,60.0,60.0
2022-12-28,116.0,Kwekwe,KWEKWE USD DIESEL,136.871951,224.47
2022-12-28,116.0,Kwekwe,KWEKWE USD PETROL,109.605263,166.6
2022-12-28,119.0,Windsock,WINDSOCK USD DIESEL,485.443038,767.0
2022-12-28,119.0,Windsock,WINDSOCK USD PETROL,200.788081,303.19
2022-12-28,121.0,Gweru,DIESEL,117.0,131084.46
2022-12-28,121.0,Gweru,GWERU USD DIESEL,218.52439,358.38
2022-12-28,121.0,Gweru,GWERU USD PETROL,96.447368,146.6
2022-12-28,121.0,Gweru,PETROL LITRES,45.0,45.0
2022-12-28,123.0,Fife Street,DIESEL LITRES,526.25,526.25
2022-12-28,123.0,Fife Street,FIFE USD DIESEL,930.154323,1506.85
2022-12-28,123.0,Fife Street,FIFE USD PETROL,459.935484,712.9
2022-12-28,125.0,Fort Street,FORT USD DIESEL,102.345679,165.8
2022-12-28,125.0,Fort Street,FORT USD PETROL,115.225806,178.6
2022-12-28,125.0,Fort Street,PETROL LITRES,20.0,20.0
2022-12-28,127.0,Mpopoma,DIESEL,57.899995,65886.72
2022-12-28,127.0,Mpopoma,PETROL,20.0,20901.8
2022-12-28,129.0,Khami,KHAMI USD DIESEL,2238.271605,3626.0
2022-12-28,129.0,Khami,KHAMI USD PETROL,32.258065,50.0
2022-12-28,131.0,R Mugabe,R MUGABE USD DIESEL,220.592594,357.36
2022-12-28,131.0,R Mugabe,R MUGABE USD PETROL,84.632258,131.18
2022-12-28,135.0,Graniteside,DIESEL LITRES,139.2,139.2
2022-12-28,135.0,Graniteside,GRANITESIDE DIESEL USD,757.876544,1227.76
2022-12-28,135.0,Graniteside,GRANITESIDE PETROL USD,130.22973,192.74
2022-12-28,135.0,Graniteside,PETROL LITRES,62.0,62.0
2022-12-28,140.0,Mutare Second Street,MUTARE SECOND USD DIESEL,87.69375,140.31
2022-12-28,140.0,Mutare Second Street,MUTARE SECOND USD PETROL,48.378378,71.6
2022-12-28,141.0,Troutbeck,TROUTBECK USD DIESEL,19.993865,32.59
2022-12-28,141.0,Troutbeck,TROUTBECK USD PETROL,6.642384,10.03
2022-12-28,143.0,Gwabalanda,GWABALANDA USD DIESEL,100.0,162.0
2022-12-28,145.0,Sunway City,SUNWAY USD DIESEL,307.654322,498.4
2022-12-28,147.0,Chinhoyi Main,CHINHOYI MAIN USD DIESEL,207.594938,328.0
2022-12-28,149.0,Turnpike,TURNPIKE USD DIESEL,34.67284,56.17
2022-12-28,150.0,Mutare One Stop,MUTARE ONE STOP DIESEL,30.864198,50.0
2022-12-28,152.0,Goderich,GODERICH USD DIESEL,143.82716,233.0
2022-12-28,154.0,Arcadia,ARCADIA USD DIESEL,111.8,178.88
2022-12-28,154.0,Arcadia,ARCADIA USD PETROL,242.216217,358.48
2022-12-28,154.0,Arcadia,PETROL LITRES,37.08,37.08
2022-12-29,,,,,302894.21
2022-12-29,82.0,Runiville,DIESEL LITRES,2635.11,2635.11
2022-12-29,82.0,Runiville,PETROL,27.740007,28197.44
2022-12-29,82.0,Runiville,PETROL LITRES,1149.08,1149.08
2022-12-29,82.0,Runiville,RUNIVILLE USD DIESEL,540.678788,892.12
2022-12-29,82.0,Runiville,RUNIVILLE USD PETROL,333.593333,500.39
2022-12-29,84.0,Avondale,AVONDALE USD DIESEL,1096.877301,1786.41
2022-12-29,84.0,Avondale,AVONDALE USD PETROL,698.513332,1047.77
2022-12-29,84.0,Avondale,DIESEL LITRES,109.24,109.24
2022-12-29,84.0,Avondale,PETROL LITRES,211.94,211.94
2022-12-29,86.0,Charter,CHARTER USD DIESEL,325.77082,514.64
2022-12-29,86.0,Charter,CHARTER USD PETROL,90.306306,135.0
2022-12-29,86.0,Charter,DIESEL LITRES,78.38,78.38
2022-12-29,88.0,Chinhamo,CHINHAMO USD DIESEL,785.0,1256.0
2022-12-29,92.0,Msasa,DIESEL LITRES,40.0,40.0
2022-12-29,92.0,Msasa,MSASA USD DIESEL,741.711771,1207.64
2022-12-29,92.0,Msasa,MSASA USD PETROL,475.237027,712.31
2022-12-29,92.0,Msasa,PETROL LITRES,41.35,41.35
2022-12-29,96.0,Samora,PETROL LITRES,172.12,172.12
2022-12-29,96.0,Samora,SAMORA USD DIESEL,241.723926,391.01
2022-12-29,96.0,Samora,SAMORA USD PETROL,117.826667,176.74
2022-12-29,98.0,Roadport,DIESEL,100.0,111982.0
2022-12-29,98.0,Roadport,PETROL,115.318518,117220.12
2022-12-29,98.0,Roadport,PETROL LITRES,230.72,230.72
2022-12-29,98.0,Roadport,ROADPORT USD DIESEL,818.599693,1311.99
2022-12-29,98.0,Roadport,ROAPORT USD PETROL,562.713333,844.07
2022-12-29,100.0,Ford,DIESEL LITRES,59.0,59.0
2022-12-29,100.0,Ford,FORD USD DIESEL,278.963636,460.29
2022-12-29,100.0,Ford,FORD USD PETROL,257.413333,386.12
2022-12-29,102.0,Kirkman,DIESEL,67.659999,75767.02
2022-12-29,102.0,Kirkman,DIESEL LITRES,1510.0,1510.0
2022-12-29,102.0,Kirkman,KIRKMAN USD DIESEL,506.29114,799.94
2022-12-29,102.0,Kirkman,KIRKMAN USD PETROL,219.020181,328.26
2022-12-29,102.0,Kirkman,PETROL,19.99941,20329.2
2022-12-29,102.0,Kirkman,PETROL LITRES,231.48,231.48
2022-12-29,110.0,Mutare Green Market,MUTARE GREENMARKET USD DIESEL,2.0,3.26
2022-12-29,110.0,Mutare Green Market,MUTARE GREENMARKET USD PETROL,8.0,12.0
2022-12-29,112.0,Marondera,MARONDERA USD DIESEL,158.8,262.02
2022-12-29,112.0,Marondera,MARONDERA USD PETROL,40.02,60.03
2022-12-29,114.0,Kadoma,KADOMA USD DIESEL,39.880952,67.0
2022-12-29,114.0,Kadoma,KADOMA USD PETROL,32.326797,49.46
2022-12-29,114.0,Kadoma,PETROL LITRES,45.63,45.63
2022-12-29,116.0,Kwekwe,KWEKWE USD DIESEL,57.48503,96.0
2022-12-29,119.0,Windsock,WINDSOCK USD PETROL,52.928105,80.98
2022-12-29,121.0,Gweru,DIESEL LITRES,2455.0,2455.0
2022-12-29,121.0,Gweru,GWERU USD DIESEL,665.035929,1110.61
2022-12-29,121.0,Gweru,GWERU USD PETROL,222.727273,343.0
2022-12-29,123.0,Fife Street,DIESEL LITRES,119.0,119.0
2022-12-29,123.0,Fife Street,FIFE USD DIESEL,1017.606058,1679.05
2022-12-29,123.0,Fife Street,FIFE USD PETROL,264.65297,414.3
2022-12-29,125.0,Fort Street,DIESEL LITRES,160.0,160.0
2022-12-29,125.0,Fort Street,FORT USD DIESEL,298.50303,492.53
2022-12-29,125.0,Fort Street,FORT USD PETROL,100.496815,157.78
2022-12-29,127.0,Mpopoma,MPOPOMA USD PETROL,64.299363,100.95
2022-12-29,129.0,Khami,KHAMI USD DIESEL,2006.818182,3311.25
2022-12-29,129.0,Khami,KHAMI USD PETROL,33.757962,53.0
2022-12-29,131.0,R Mugabe,DIESEL LITRES,50.0,50.0
2022-12-29,131.0,R Mugabe,PETROL LITRES,150.0,150.0
2022-12-29,131.0,R Mugabe,R MUGABE USD DIESEL,194.515151,320.95
2022-12-29,131.0,R Mugabe,R MUGABE USD PETROL,105.477708,165.6
2022-12-29,135.0,Graniteside,GRANITESIDE DIESEL USD,850.963636,1402.89
2022-12-29,135.0,Graniteside,GRANITESIDE PETROL USD,724.693333,1087.04
2022-12-29,135.0,Graniteside,PETROL LITRES,10.0,10.0
2022-12-29,140.0,Mutare Second Street,DIESEL LITRES,34.55,34.55
2022-12-29,140.0,Mutare Second Street,MUTARE SECOND USD PETROL,94.773333,142.16
2022-12-29,141.0,Troutbeck,TROUTBECK USD DIESEL,83.0,137.78
2022-12-29,145.0,Sunway City,SUNWAY USD DIESEL,266.848484,440.3
2022-12-29,145.0,Sunway City,SUNWAY USD PETROL,13.333333,20.0
2022-12-29,146.0,Banket,BANKET USD DIESEL,32.298137,52.0
2022-12-29,146.0,Banket,DIESEL LITRES,250.0,250.0
2022-12-29,147.0,Chinhoyi Main,CHINHOYI MAIN USD DIESEL,107.142857,172.5
2022-12-29,149.0,Turnpike,TURNPIKE USD DIESEL,90.606061,149.5
2022-12-29,149.0,Turnpike,TURNPIKE USD PETROL,20.0,30.0
2022-12-29,150.0,Mutare One Stop,MUTARE ONE STOP DIESEL,51.515151,85.0
2022-12-29,152.0,Goderich,GODERICH USD DIESEL,93.999999,155.1
2022-12-29,152.0,Goderich,GODERICH USD PETROL,56.942675,89.4
2022-12-29,154.0,Arcadia,ARCADIA USD DIESEL,74.10303,122.27
2022-12-29,154.0,Arcadia,ARCADIA USD PETROL,62.073514,92.84
2022-12-30,,,,,243457.56
2022-12-30,82.0,Runiville,DIESEL,66.0,73908.12
2022-12-30,82.0,Runiville,DIESEL LITRES,95.0,95.0
2022-12-30,82.0,Runiville,PETROL LITRES,39.39,39.39
2022-12-30,82.0,Runiville,RUNIVILLE USD DIESEL,994.41212,1640.78
2022-12-30,82.0,Runiville,RUNIVILLE USD PETROL,848.899999,1273.35
2022-12-30,84.0,Avondale,AVONDALE USD DIESEL,1334.828222,2175.77
2022-12-30,84.0,Avondale,AVONDALE USD PETROL,1254.799996,1882.2
2022-12-30,84.0,Avondale,DIESEL LITRES,243.0,243.0
2022-12-30,84.0,Avondale,PETROL LITRES,317.5,317.5
2022-12-30,86.0,Charter,CHARTER USD DIESEL,386.7,618.72
2022-12-30,86.0,Charter,CHARTER USD PETROL,425.639999,638.46
2022-12-30,86.0,Charter,PETROL LITRES,103.55,103.55
2022-12-30,88.0,Chinhamo,CHINHAMO USD DIESEL,305.0,488.0
2022-12-30,88.0,Chinhamo,CHINHAMO USD PETROL,151.026667,226.54
2022-12-30,88.0,Chinhamo,PETROL LITRES,15.0,15.0
2022-12-30,92.0,Msasa,DIESEL LITRES,99.78,99.78
2022-12-30,92.0,Msasa,MSASA USD DIESEL,1189.325153,1938.6
2022-12-30,92.0,Msasa,MSASA USD PETROL,748.986665,1123.48
2022-12-30,92.0,Msasa,PETROL LITRES,55.0,55.0
2022-12-30,96.0,Samora,DIESEL LITRES,58.39,58.39
2022-12-30,96.0,Samora,PETROL LITRES,418.55,418.55
2022-12-30,96.0,Samora,SAMORA USD DIESEL,234.361964,382.01
2022-12-30,96.0,Samora,SAMORA USD PETROL,389.386666,584.08
2022-12-30,98.0,Roadport,DIESEL,199.23001,223101.75
2022-12-30,98.0,Roadport,PETROL,30.0,30494.7
2022-12-30,98.0,Roadport,PETROL LITRES,40.0,40.0
2022-12-30,98.0,Roadport,ROADPORT USD DIESEL,772.02454,1258.4
2022-12-30,98.0,Roadport,ROAPORT USD PETROL,194.84,292.26
2022-12-30,100.0,Ford,FORD USD DIESEL,430.0,709.5
2022-12-30,100.0,Ford,FORD USD PETROL,350.653333,525.98
2022-12-30,100.0,Ford,PETROL LITRES,151.11,151.11
2022-12-30,102.0,Kirkman,DIESEL LITRES,890.0,890.0
2022-12-30,102.0,Kirkman,KIRKMAN USD DIESEL,314.139241,496.34
2022-12-30,102.0,Kirkman,KIRKMAN USD PETROL,304.533333,456.8
2022-12-30,102.0,Kirkman,PETROL LITRES,61.0,61.0
2022-12-30,110.0,Mutare Green Market,MUTARE GREENMARKET USD DIESEL,15.337423,25.0
2022-12-30,110.0,Mutare Green Market,MUTARE GREENMARKET USD PETROL,42.666666,64.0
2022-12-30,112.0,Marondera,MARONDERA USD PETROL,51.04,76.56
2022-12-30,114.0,Kadoma,KADOMA USD DIESEL,39.994048,67.19
2022-12-30,114.0,Kadoma,KADOMA USD PETROL,10.0,15.3
2022-12-30,116.0,Kwekwe,DIESEL LITRES,20.0,20.0
2022-12-30,116.0,Kwekwe,KWEKWE USD DIESEL,129.94012,217.0
2022-12-30,119.0,Windsock,DIESEL LITRES,55.0,55.0
2022-12-30,119.0,Windsock,WINDSOCK USD DIESEL,59.006211,95.0
2022-12-30,119.0,Windsock,WINDSOCK USD PETROL,13.071895,20.0
2022-12-30,121.0,Gweru,DIESEL LITRES,65.0,65.0
2022-12-30,121.0,Gweru,GWERU USD DIESEL,164.856287,275.31
2022-12-30,121.0,Gweru,GWERU USD PETROL,715.681818,1102.15
2022-12-30,121.0,Gweru,PETROL LITRES,50.0,50.0
2022-12-30,123.0,Fife Street,DIESEL LITRES,13.8,13.8
2022-12-30,123.0,Fife Street,FIFE USD DIESEL,845.878787,1395.7
2022-12-30,123.0,Fife Street,FIFE USD PETROL,447.32484,702.3
2022-12-30,125.0,Fort Street,DIESEL LITRES,285.0,285.0
2022-12-30,125.0,Fort Street,FORT USD DIESEL,473.987879,782.08
2022-12-30,125.0,Fort Street,FORT USD PETROL,92.477707,145.19
2022-12-30,127.0,Mpopoma,DIESEL,20.0,23278.6
2022-12-30,127.0,Mpopoma,MPOPOMA USD DIESEL,50.30303,83.0
2022-12-30,127.0,Mpopoma,PETROL LITRES,30.0,30.0
2022-12-30,129.0,Khami,KHAMI USD DIESEL,1849.090909,3051.0
2022-12-30,129.0,Khami,KHAMI USD PETROL,54.394904,85.4
2022-12-30,131.0,R Mugabe,PETROL LITRES,65.0,65.0
2022-12-30,131.0,R Mugabe,R MUGABE USD DIESEL,269.642424,444.91
2022-12-30,131.0,R Mugabe,R MUGABE USD PETROL,268.388536,421.37
2022-12-30,135.0,Graniteside,GRANITESIDE DIESEL USD,1241.454545,2048.4
2022-12-30,135.0,Graniteside,GRANITESIDE PETROL USD,461.586667,692.38
2022-12-30,135.0,Graniteside,PETROL,83.440004,84815.93
2022-12-30,135.0,Graniteside,PETROL LITRES,28.68,28.68
2022-12-30,140.0,Mutare Second Street,MUTARE SECOND USD DIESEL,158.674847,258.64
2022-12-30,140.0,Mutare Second Street,MUTARE SECOND USD PETROL,40.0,60.0
2022-12-30,141.0,Troutbeck,TROUTBECK USD PETROL,173.457516,265.39
2022-12-30,145.0,Sunway City,DIESEL LITRES,60.0,60.0
2022-12-30,145.0,Sunway City,SUNWAY USD DIESEL,60.606061,100.0
2022-12-30,145.0,Sunway City,SUNWAY USD PETROL,93.333334,140.0
2022-12-30,146.0,Banket,BANKET USD DIESEL,100.0,161.0
2022-12-30,146.0,Banket,DIESEL LITRES,30.0,30.0
2022-12-30,147.0,Chinhoyi Main,CHINHOYI MAIN USD DIESEL,52.42236,84.4
2022-12-30,147.0,Chinhoyi Main,CHINHOYI MAIN USD PETROL,7.843137,12.0
2022-12-30,149.0,Turnpike,DIESEL LITRES,60.6,60.6
2022-12-30,149.0,Turnpike,PETROL LITRES,30.0,30.0
2022-12-30,149.0,Turnpike,TURNPIKE USD DIESEL,24.242424,40.0
2022-12-30,150.0,Mutare One Stop,MUTARE ONE STOP DIESEL,56.957576,93.98
2022-12-30,150.0,Mutare One Stop,MUTARE ONE STOP PETROL,146.953333,220.43
2022-12-30,152.0,Goderich,GODERICH USD DIESEL,70.30303,116.0
2022-12-30,152.0,Goderich,GODERICH USD PETROL,14.636943,22.98
2022-12-30,154.0,Arcadia,ARCADIA USD DIESEL,55.757576,92.0
