created_at_local,product,amount,quantity
2025-11-11 13:35:46.260951,SEK-QUARTZ 9000 SAE 5W40 500ML,5,1.0
2025-11-11 13:55:29.157430,MSA-QUARTZ 5000 20W50 500ML,6,2.0
2025-11-11 14:35:33.065127,RUN-NEPTUNA 2T SUPER SPORT 500ML,8,2.0
2025-11-11 16:08:35.475570,BAN-FLUIDMATIC CVT MV 1L,10,1.0
2025-11-13 20:05:46.579908,CHI-QUARTZ 9000 SAE 5W40 5L,30,1.0
2025-11-13 20:46:55.309872,CHI-FLUIDMATIC DIII MV 500ML,3,1.0
2025-11-13 20:53:56.580372,CHI-QUARTZ 5000 20W50 500ML,3,1.0
2025-11-13 20:54:19.999731,CHI-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-11-14 07:56:53.601662,GWE-RUBIA TIR 7400 15W40 500ML,3,1.0
2025-11-14 08:50:40.604294,TUR-RUBIA SX SAE40 500ML,3,1.0
2025-11-14 10:03:51.545767,RUN-NEPTUNA 2T SUPER SPORT 500ML,12,3.0
2025-11-14 11:33:37.431590,BAN-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-11-14 11:46:53.317433,RUN-FLUIDMATIC CVT MV 1L,50,5.0
2025-11-14 12:55:25.136697,TUR-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-14 18:03:15.438937,SAM-QUARTZ 4X4 15W40 500ML,3,1.0
2025-11-14 18:06:50.938720,TUR-RUBIA TIR 7400 15W40 500ML,3,1.0
2025-11-14 18:48:16.624436,RUN-QUARTZ 4X4 15W40 500ML,6,2.0
2025-11-14 19:14:59.137882,MAR-QUARTZ 5000 20W50 500ML,3,1.0
2025-11-14 19:46:38.676510,RUN-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-14 19:56:52.835302,RUN-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-17 16:25:24.765094,BAN-FLUIDMATIC DIII MV 500ML,3,1.0
2025-11-17 16:41:19.995414,SEK-QUARTZ 9000 SAE 5W40 500ML,10,2.0
2025-11-17 17:59:21.068486,MAR-RUBIA TIR 7400 15W40 500ML,6,2.0
2025-11-17 18:20:14.368187,SAM-QUARTZ 9000 SAE 5W40 500ML,10,2.0
2025-11-17 18:21:38.674657,SAM-FLUIDMATIC DIII MV 500ML,3,1.0
2025-11-17 19:39:38.025008,TUR-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-17 20:01:25.158971,MAR-FLUIDMATIC CVT MV 1L,40,4.0
2025-11-17 21:51:21.336456,CHI-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-17 22:48:42.753373,SAM-QUARTZ 9000 SAE 5W40 500ML,10,2.0
2025-11-18 08:52:42.036572,KAD-QUARTZ 5000 20W50 500ML,3,1.0
2025-11-18 11:45:55.429270,CHA-QUARTZ 4X4 15W40 500ML,9,3.0
2025-11-18 12:37:33.439608,BAN-FLUIDMATIC DIII MV 500ML,3,1.0
2025-11-18 13:50:43.353183,CHI-RUBIA TIR 7400 SAE 15W40 5L,25,1.0
2025-11-18 15:04:43.235290,KIR-FLUIDMATIC CVT MV 1L,10,1.0
2025-11-18 15:14:15.017869,FOR-FLUIDMATIC DIII MV 500ML,6,2.0
2025-11-18 15:14:27.813057,FOR-RUBIA TIR 7400 15W40 500ML,9,3.0
2025-11-18 15:24:19.135564,MSA-QUARTZ 5000 20W50 500ML,3,1.0
2025-11-18 15:45:26.238518,SEK-QUARTZ 9000 SAE 5W40 500ML,10,2.0
2025-11-21 10:45:50.730718,FOR-RUBIA TIR 7400 SAE 15W40 5L,25,1.0
2025-11-21 10:45:51.292764,FOR-RUBIA SX SAE40 500ML,6,2.0
2025-11-21 10:45:53.407140,FOR-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-21 11:11:33.329256,BAN-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-21 11:11:56.816639,BAN-QUARTZ 5000 20W50 500ML,6,2.0
2025-11-21 12:06:39.220939,SEK-QUARTZ 3000 SG 20W50 500ML,3,1.0
2025-11-21 12:33:38.842172,RM-FLUIDMATIC CVT MV 1L,10,1.0
2025-11-21 12:34:02.230232,RM-QUARTZ 9000 SAE 5W40 500ML,20,4.0
2025-11-21 12:34:25.630748,RM-FLUIDMATIC DIII MV 500ML,6,2.0
2025-11-21 12:47:04.927074,BAN-QUARTZ 5000 20W50 500ML,3,1.0
2025-11-21 13:54:41.628420,MAR-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-21 15:49:13.329707,TUR-RUBIA SX SAE40 500ML,3,1.0
2025-11-21 16:09:35.721761,BAN-QUARTZ 5000 20W50 500ML,6,2.0
2025-11-21 18:33:28.221565,KIR-RUBIA TIR 7400 15W40 500ML,3,1.0
2025-11-21 18:51:30.462834,MAR-FLUIDMATIC CVT MV 1L,40,4.0
2025-11-21 19:09:30.319154,TUR-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-21 19:14:24.459029,MPO-FLUIDMATIC DIII MV 500ML,3,1.0
2025-11-21 19:35:55.045162,SEK-RUBIA TIR 7400 15W40 500ML,6,2.0
2025-11-21 19:49:16.973061,BAN-PROSYLVA 2 STROKE 200ML,2,1.0
2025-11-21 20:01:37.543911,CHI-FLUIDMATIC DIII MV 500ML,6,2.0
2025-11-21 20:08:13.042413,CHI-QUARTZ 9000 SAE 5W40 500ML,10,2.0
2025-11-21 20:21:53.971628,CHI-QUARTZ 5000 20W50 500ML,3,1.0
2025-11-21 21:55:02.040029,BAN-QUARTZ 5000 20W50 500ML,3,1.0
2025-11-21 22:14:32.547502,SEK-RUBIA TIR 7400 15W40 500ML,3,1.0
2025-11-22 08:51:28.385647,MSE-NEPTUNA 2T SUPER SPORT 500ML,8,2.0
2025-11-22 08:51:28.574429,MSE-RUBIA SX SAE40 500ML,18,6.0
2025-11-22 08:54:23.257342,KHA-QUARTZ 5000 20W50 5L,22,1.0
2025-11-22 09:29:49.189973,TUR-RUBIA TIR 7400 15W40 500ML,3,1.0
2025-11-22 10:49:58.264574,MGM-QUARTZ 9000 SAE 5W40 500ML,5,1.0
2025-11-22 11:41:20.177004,TUR-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-24 20:09:53.924654,AVO-RUBIA TIR 7400 SAE 15W40 5L,25,1.0
2025-11-24 20:12:17.096081,BAN-QUARTZ 5000 20W50 500ML,6,2.0
2025-11-25 01:20:03.723273,GWE-PROSYLVA 2 STROKE 200ML,2,1.0
2025-11-25 06:38:34.535465,GWE-RUBIA SX SAE40 500ML,6,2.0
2025-11-25 07:35:34.444301,GWE-RUBIA TIR 7400 15W40 500ML,15,5.0
2025-11-25 07:39:12.044490,GWE-RUBIA SX SAE40 500ML,3,1.0
2025-11-25 07:39:47.634120,GWE-FLUIDMATIC DIII MV 500ML,3,1.0
2025-11-25 07:54:46.851627,KIR-QUARTZ 5000 20W50 500ML,3,1.0
2025-11-25 07:55:21.935757,KIR-RUBIA TIR 7400 SAE 15W40 5L,25,1.0
2025-11-25 07:56:30.448099,KIR-RUBIA TIR 7400 15W40 500ML,3,1.0
2025-11-25 09:03:29.224622,TUR-QUARTZ 4X4 15W40 500ML,3,1.0
2025-11-25 09:04:26.555938,TUR-RUBIA SX SAE40 500ML,3,1.0
2025-11-25 09:36:57.449934,KIR-QUARTZ 9000 SAE 5W40 500ML,15,3.0
2025-11-25 10:37:14.952902,RUN-RUBIA SX SAE40 500ML,3,1.0
2025-11-25 11:03:01.053199,RUN-RUBIA SX SAE40 500ML,3,1.0
2025-11-25 11:14:48.958455,TUR-RUBIA SX SAE40 500ML,3,1.0
2025-11-25 13:10:59.942141,MSA-QUARTZ 9000 SAE 5W40 500ML,10,2.0
2025-11-25 13:16:15.951604,KIR-FLUIDMATIC DIII MV 500ML,3,1.0
2025-11-25 13:33:56.760425,BAN-QUARTZ 5000 20W50 500ML,6,2.0
2025-11-25 14:23:53.845481,MAR-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-11-24 18:07:41.690653,RM-QUARTZ 4X4 15W40 500ML,3,1.0
2025-11-24 18:08:16.675121,RM-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-11-24 18:09:26.490324,RM-FLUIDMATIC CVT MV 1L,10,1.0
2025-11-24 18:11:04.872868,RM-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-24 18:11:39.966960,RM-RACE BRAKEFLUID DOT4+ 500ML,8,2.0
2025-11-24 19:44:18.899094,CHI-FLUIDMATIC DIII MV 500ML,3,1.0
2025-11-24 19:44:55.411298,KAD-FLUIDMATIC DIII MV 500ML,3,1.0
2025-11-28 15:27:46.551757,TUR-NEPTUNA 2T SUPER SPORT 500ML,8,2.0
2025-11-28 16:02:23.241531,TUR-NEPTUNA 2T SUPER SPORT 500ML,8,2.0
2025-11-28 16:45:14.349790,TUR-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-11-28 18:01:04.766574,CHI-QUARTZ 9000 SAE 5W40 500ML,5,1.0
2025-11-28 18:37:15.462183,KIR-QUARTZ 9000 SAE 5W40 500ML,10,2.0
2025-11-28 18:38:40.184606,KIR-RUBIA SX SAE40 500ML,6,2.0
2025-11-28 18:39:41.148222,KIR-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-28 19:20:07.470176,MSA-QUARTZ 5000 20W50 500ML,6,2.0
2025-11-28 19:34:50.551619,TUR-FLUIDMATIC CVT MV 1L,10,1.0
2025-11-28 21:11:12.641236,KAD-QUARTZ 5000 20W50 500ML,6,2.0
2025-10-31 10:47:40.501308,FOR-FLUIDMATIC DIII MV 500ML,3,1.0
2025-10-31 11:32:46.329599,TUR-QUARTZ 5000 20W50 500ML,3,1.0
2025-10-31 13:31:50.808930,BAN-RUBIA SX SAE40 500ML,3,1.0
2025-10-31 14:30:45.884872,GWE-RUBIA TIR 7400 15W40 500ML,3,1.0
2025-10-31 14:41:14.637050,MSA-RUBIA TIR 7400 15W40 500ML,6,2.0
2025-10-31 15:18:48.918422,CHI-NEPTUNA 2T SUPER SPORT 500ML,8,2.0
2025-10-31 15:52:20.664034,RUN-FLUIDMATIC CVT MV 1L,40,4.0
2025-10-31 15:52:44.561266,RUN-QUARTZ 9000 SAE 5W40 5L,30,1.0
2025-10-31 15:53:55.326466,RUN-QUARTZ 9000 SAE 5W40 5L,30,1.0
2025-10-31 16:01:30.979120,TRO-RUBIA SX SAE40 500ML,3,1.0
2025-10-31 16:01:31.165251,TRO-NEPTUNA 2T SUPER SPORT 500ML,12,3.0
2025-10-31 16:01:31.559373,TRO-QUARTZ 5000 20W50 500ML,6,2.0
2025-10-31 17:11:40.018838,GWE-QUARTZ 4X4 15W40 500ML,3,1.0
2025-10-31 17:13:15.357457,GWE-PROSYLVA 2 STROKE 200ML,2,1.0
2025-10-31 17:43:06.889880,TUR-FLUIDMATIC DIII MV 500ML,3,1.0
2025-10-31 17:55:28.320122,TUR-RUBIA TIR 7400 15W40 500ML,9,3.0
2025-10-31 17:56:05.661255,TUR-QUARTZ 5000 20W50 500ML,3,1.0
2025-10-31 18:26:22.541606,RUN-QUARTZ 3000 SG 20W50 500ML,6,2.0
2025-11-03 10:45:14.257819,RUN-RUBIA SX SAE40 500ML,3,1.0
2025-11-03 14:21:47.365192,TUR-RUBIA TIR 7400 15W40 500ML,9,3.0
2025-11-03 15:09:38.075000,FOR-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-11-03 15:41:24.965686,MSA-FLUIDMATIC DIII MV 500ML,3,1.0
2025-11-03 16:23:54.478524,BAN-RUBIA SX SAE40 500ML,6,2.0
2025-11-03 18:13:19.100631,RUN-QUARTZ 9000 SAE 5W40 5L,30,1.0
2025-11-03 18:23:33.575043,RM-QUARTZ 9000 SAE 5W40 500ML,5,1.0
2025-11-03 18:24:10.298621,RM-RUBIA SX SAE40 500ML,12,4.0
2025-11-03 18:47:15.489040,RUN-RUBIA SX SAE40 500ML,6,2.0
2025-11-03 19:58:28.506723,SUN-FLUIDMATIC DIII MV 500ML,3,1.0
2025-11-03 20:28:12.016632,TUR-QUARTZ 4X4 15W40 500ML,3,1.0
2025-11-03 20:28:47.356769,TUR-QUARTZ 5000 20W50 5L,22,1.0
2025-11-03 20:32:44.292270,TUR-RUBIA TIR 7400 SAE 15W40 5L,25,1.0
2025-11-03 20:33:20.095314,TUR-RUBIA TIR 7400 15W40 500ML,6,2.0
2025-11-03 20:52:12.742845,TUR-FLUIDMATIC DIII MV 500ML,3,1.0
2025-11-03 20:53:00.374725,RUN-RUBIA SX SAE40 500ML,6,2.0
2025-11-03 22:49:09.487511,KHA-FLUIDMATIC DIII MV 500ML,6,2.0
2025-11-04 07:42:32.361784,RM-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-11-04 08:47:36.453067,GWE-FLUIDMATIC DIII MV 500ML,3,1.0
2025-11-04 09:34:08.994912,TRO-NEPTUNA 2T SUPER SPORT 500ML,8,2.0
2025-11-06 11:51:22.822699,SEK-QUARTZ 4X4 15W40 500ML,3,1.0
2025-11-06 12:03:14.225156,CRI-RUBIA SX SAE40 500ML,6,2.0
2025-11-06 12:14:33.023871,CHI-RUBIA SX SAE40 500ML,6,2.0
2025-11-06 13:32:07.133175,CHI-QUARTZ 5000 20W50 500ML,3,1.0
2025-11-06 13:58:10.212994,MPO-RUBIA SX SAE40 500ML,6,2.0
2025-11-06 13:58:33.721758,MPO-FLUIDMATIC DIII MV 500ML,3,1.0
2025-11-06 16:18:17.956483,MAR-FLUIDMATIC CVT MV 1L,50,5.0
2025-11-06 19:09:00.532371,TUR-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-06 19:19:14.734853,TUR-RUBIA SX SAE40 500ML,3,1.0
2025-11-06 19:52:05.307395,TUR-RUBIA SX SAE40 500ML,3,1.0
2025-11-06 20:11:50.237366,RUN-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-06 21:07:29.607403,TUR-RUBIA SX SAE40 500ML,3,1.0
2025-11-06 22:21:11.480198,BAN-RUBIA SX SAE40 500ML,3,1.0
2025-11-06 23:15:13.662577,CHE-RUBIA TIR 7400 15W40 500ML,3,1.0
2025-11-07 00:14:46.340426,TRO-NEPTUNA 2T SUPER SPORT 500ML,8,2.0
2025-11-07 09:06:55.092445,BAN-RUBIA SX SAE40 500ML,3,1.0
2025-11-07 09:57:31.394129,TUR-QUARTZ 5000 20W50 500ML,3,1.0
2025-11-07 11:19:31.775467,TUR-FLUIDMATIC DIII MV 500ML,3,1.0
2025-11-07 11:21:49.101159,TUR-RUBIA TIR 7400 SAE 15W40 5L,25,1.0
2025-11-07 12:54:16.799110,FOR-NEPTUNA 2T SUPER SPORT 500ML,8,2.0
2025-11-07 13:31:52.480347,BAN-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-11-07 14:20:16.739517,SEK-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-09 22:10:14.093265,CHAR-SWIFTEX BATTERY 652P,105,1.0
2025-11-10 00:58:56.588540,MPO-FLUIDMATIC DIII MV 500ML,3,1.0
2025-11-10 07:47:44.969070,MSE-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-11-10 07:47:45.164736,MSE-RUBIA SX SAE40 500ML,21,7.0
2025-11-10 07:47:45.354045,MSE-QUARTZ 9000 SAE 5W40 5L,30,1.0
2025-11-10 08:55:11.875026,CHI-RUBIA SX SAE40 500ML,3,1.0
2025-11-10 11:18:25.902558,KAD-QUARTZ 5000 20W50 500ML,3,1.0
2025-11-10 11:51:39.027763,BAN-QUARTZ 5000 20W50 5L,44,2.0
2025-11-10 12:45:06.908143,TUR-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-11-10 12:52:11.099913,TUR-RUBIA SX SAE40 500ML,3,1.0
2025-11-10 14:15:09.106393,BAN-RUBIA TIR 7400 SAE 15W40 5L,25,1.0
2025-11-10 14:17:33.135613,MAR-QUARTZ 9000 SAE 5W40 5L,60,2.0
2025-11-10 17:07:06.216195,AVO-RUBIA TIR 7400 15W40 500ML,6,2.0
2025-11-10 17:08:40.702536,AVO-QUARTZ 9000 SAE 5W40 5L,30,1.0
2025-11-10 17:09:39.514095,AVO-QUARTZ 3000 SG 20W50 500ML,9,3.0
2025-11-10 17:10:16.210869,AVO-FLUIDMATIC DIII MV 500ML,3,1.0
2025-11-10 17:14:02.009493,RM-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-10 17:14:14.110225,RM-RUBIA SX SAE40 500ML,6,2.0
2025-11-10 17:23:56.510903,KIR-QUARTZ 5000 20W50 500ML,6,2.0
2025-11-10 18:47:02.625210,BAN-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-11-12 22:38:09.452419,KHA-QUARTZ 9000 SAE 5W40 500ML,5,1.0
2025-11-12 23:36:37.244200,AVO-QUARTZ 3000 SG 20W50 500ML,3,1.0
2025-11-13 07:43:19.385482,FOR-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-13 07:43:19.571575,FOR-RUBIA SX SAE40 500ML,3,1.0
2025-11-13 09:35:52.770111,AVO-QUARTZ 9000 SAE 5W40 500ML,5,1.0
2025-11-13 09:50:46.175913,BAN-RACE BRAKEFLUID DOT4+ 500ML,8,2.0
2025-11-13 10:19:24.655449,RUN-QUARTZ 9000 SAE 5W40 500ML,5,1.0
2025-11-13 10:24:50.759740,TUR-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-13 11:14:19.890923,SAM-RUBIA TIR 7400 15W40 500ML,3,1.0
2025-11-13 12:33:57.679695,SAM-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-13 12:47:15.289829,MAR-FLUIDMATIC CVT MV 1L,10,1.0
2025-11-13 16:31:17.774628,GWE-QUARTZ 3000 SG 20W50 500ML,3,1.0
2025-11-13 18:01:09.371642,KHA-FLUIDMATIC CVT MV 1L,10,1.0
2025-11-14 21:14:39.035745,GWE-QUARTZ 4X4 15W40 500ML,6,2.0
2025-11-14 21:33:17.030831,TUR-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-14 21:44:24.760349,KHA-FLUIDMATIC DIII MV 500ML,6,2.0
2025-11-14 21:51:05.780953,TUR-QUARTZ 5000 20W50 500ML,3,1.0
2025-11-14 22:52:26.131254,KIR-RUBIA SX SAE40 500ML,3,1.0
2025-11-14 23:35:59.656769,MSA-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-15 08:33:40.268249,SAM-QUARTZ 4X4 15W40 500ML,3,1.0
2025-11-15 11:25:14.661803,CHA-QUARTZ 3000 SG 20W50 500ML,3,1.0
2025-11-15 12:51:31.881794,BAN-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-11-15 13:12:59.363411,CHI-QUARTZ 9000 SAE 5W40 500ML,5,1.0
2025-11-15 13:48:50.368540,FOR-RUBIA SX SAE40 500ML,3,1.0
2025-11-15 14:19:05.074065,TUR-QUARTZ 3000 SG 20W50 500ML,9,3.0
2025-11-15 17:23:41.377353,CHAR-SWIFTEX BATTERY 631C,85,1.0
2025-11-15 17:26:26.579266,TUR-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-15 19:08:07.993505,RUN-QUARTZ 9000 SAE 5W40 5L,30,1.0
2025-11-15 19:13:54.188927,KAD-QUARTZ 5000 20W50 500ML,6,2.0
2025-11-15 20:56:36.884893,BAN-FLUIDMATIC DIII MV 500ML,3,1.0
2025-11-15 21:19:29.382821,TUR-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-15 22:47:57.692434,CHI-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-18 17:40:53.069509,TRO-QUARTZ 9000 SAE 5W40 500ML,5,1.0
2025-11-18 17:40:53.265921,TRO-RUBIA TIR 7400 15W40 500ML,3,1.0
2025-11-18 17:40:53.654582,TRO-QUARTZ 5000 20W50 500ML,9,3.0
2025-11-18 17:40:53.848546,TRO-RUBIA SX SAE40 500ML,18,6.0
2025-11-18 17:40:54.040616,TRO-QUARTZ 9000 SAE 5W40 5L,60,2.0
2025-11-18 17:40:54.235084,TRO-NEPTUNA 2T SUPER SPORT 500ML,40,10.0
2025-11-18 18:36:41.339574,SEK-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-18 19:00:57.400639,KIR-FLUIDMATIC CVT MV 1L,10,1.0
2025-11-18 19:56:52.945620,BAN-RUBIA SX SAE40 500ML,6,2.0
2025-11-19 08:12:34.666223,CHA-RUBIA SX SAE40 500ML,3,1.0
2025-11-19 09:01:02.401140,TUR-FLUIDMATIC CVT MV 1L,10,1.0
2025-11-19 10:42:10.999503,BAN-FLUIDMATIC DIII MV 500ML,3,1.0
2025-11-19 11:39:53.307601,TUR-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-19 11:40:39.494936,TUR-RUBIA TIR 7400 15W40 500ML,12,4.0
2025-11-19 11:41:14.408820,TUR-FLUIDMATIC CVT MV 1L,10,1.0
2025-11-19 12:52:39.508261,RUN-RUBIA SX SAE40 500ML,9,3.0
2025-11-19 13:15:32.793690,KAD-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-11-19 15:14:09.106829,RUN-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-19 15:39:20.588059,TUR-QUARTZ 9000 SAE 5W40 500ML,10,2.0
2025-11-19 18:35:36.193191,CRI-QUARTZ 5000 20W50 500ML,3,1.0
2025-11-19 20:40:20.527836,KHA-QUARTZ 5000 20W50 5L,22,1.0
2025-11-19 20:43:44.941630,KHA-RUBIA SX SAE40 500ML,6,2.0
2025-11-22 17:24:01.784635,TUR-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-11-22 19:54:06.281890,BAN-QUARTZ 5000 20W50 500ML,3,1.0
2025-11-22 21:16:07.105618,SEK-QUARTZ 5000 20W50 500ML,3,1.0
2025-11-23 08:05:10.318256,SAM-QUARTZ 5000 20W50 5L,22,1.0
2025-11-23 09:36:48.935098,TUR-QUARTZ 5000 20W50 500ML,3,1.0
2025-11-23 10:01:20.925659,CHI-QUARTZ 5000 20W50 500ML,3,1.0
2025-11-23 10:05:13.151954,TUR-RUBIA TIR 7400 SAE 15W40 5L,25,1.0
2025-11-23 10:07:21.818863,TUR-RUBIA TIR 7400 15W40 500ML,3,1.0
2025-11-23 10:34:45.936459,TUR-QUARTZ 5000 20W50 500ML,3,1.0
2025-11-23 13:35:27.840815,RUN-RUBIA SX SAE40 500ML,12,4.0
2025-11-23 13:36:59.046739,RUN-QUARTZ 9000 SAE 5W40 5L,30,1.0
2025-11-23 14:56:37.130238,KHA-FLUIDMATIC DIII MV 500ML,3,1.0
2025-11-23 15:17:33.025446,BAN-RUBIA TIR 7400 SAE 15W40 5L,25,1.0
2025-11-23 15:24:10.548868,TUR-QUARTZ 5000 20W50 500ML,3,1.0
2025-11-23 16:59:37.527945,RUN-QUARTZ 9000 SAE 5W40 5L,30,1.0
2025-11-23 17:01:37.673301,CHI-RUBIA TIR 7400 15W40 500ML,6,2.0
2025-11-23 18:08:34.561480,BAN-QUARTZ 5000 20W50 500ML,3,1.0
2025-11-23 18:27:32.745527,KAD-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-11-23 18:29:51.580605,KIR-RUBIA TIR 7400 15W40 500ML,9,3.0
2025-11-23 18:31:34.047015,KAD-RUBIA SX SAE40 500ML,3,1.0
2025-11-23 19:14:38.249455,SAM-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-26 07:43:14.487929,MGM-QUARTZ 4X4 15W40 500ML,27,9.0
2025-11-26 07:43:49.297869,MGM-FLUIDMATIC CVT MV 1L,10,1.0
2025-11-26 07:44:35.182813,MGM-RUBIA SX SAE40 500ML,3,1.0
2025-11-26 09:31:00.437621,SEK-QUARTZ 4X4 15W40 500ML,3,1.0
2025-11-26 09:35:03.324996,BAN-QUARTZ 5000 20W50 500ML,6,2.0
2025-11-26 09:37:22.582377,BAN-QUARTZ 5000 20W50 5L,22,1.0
2025-11-26 09:38:09.488925,BAN-PROSYLVA 2 STROKE 200ML,2,1.0
2025-11-26 10:11:30.710857,BAN-RUBIA TIR 7400 15W40 500ML,6,2.0
2025-11-26 11:58:18.508781,TUR-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-11-26 13:32:44.108369,TUR-RUBIA SX SAE40 500ML,9,3.0
2025-11-26 13:48:30.934640,CHI-QUARTZ 5000 20W50 500ML,3,1.0
2025-11-26 13:49:52.298989,SUN-RUBIA TIR 7400 15W40 500ML,6,2.0
2025-11-26 13:52:33.604943,SUN-RUBIA TIR 7400 SAE 15W40 5L,25,1.0
2025-11-26 13:53:08.202937,SUN-FLUIDMATIC DIII MV 500ML,3,1.0
2025-11-26 15:05:50.576134,BATTERY WATER 750ML,1,1.0
2025-11-26 15:27:01.306668,BAN-RUBIA TIR 7400 15W40 500ML,6,2.0
2025-11-26 16:10:37.621662,SEK-QUARTZ 9000 SAE 5W40 5L,30,1.0
2025-11-26 16:56:08.896830,CHE-RUBIA TIR 7400 15W40 500ML,6,2.0
2025-11-26 16:56:44.308154,CHE-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-11-26 17:48:48.451121,CHI-RUBIA TIR 7400 15W40 500ML,9,3.0
2025-11-26 17:49:36.535785,CHI-QUARTZ 5000 20W50 500ML,6,2.0
2025-11-26 18:02:32.090467,KIR-FLUIDMATIC DIII MV 500ML,3,1.0
2025-11-26 18:02:32.468943,KIR-RUBIA SX SAE40 500ML,3,1.0
2025-11-26 18:45:46.628250,TUR-RUBIA SX SAE40 500ML,3,1.0
2025-11-26 18:45:47.006427,CHI-QUARTZ 5000 20W50 500ML,9,3.0
2025-11-26 19:05:48.510723,KAD-QUARTZ 3000 SG 20W50 500ML,3,1.0
2025-11-26 19:16:30.037821,MPO-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-26 19:17:08.929648,MPO-QUARTZ 5000 20W50 500ML,9,3.0
2025-11-26 19:17:50.763332,MPO-RUBIA TIR 7400 15W40 500ML,3,1.0
2025-11-26 19:45:07.067895,RUN-QUARTZ 9000 SAE 5W40 500ML,5,1.0
2025-11-26 19:45:19.837004,RUN-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-11-26 19:50:49.205851,RUN-RUBIA SX SAE40 500ML,3,1.0
2025-11-26 20:22:59.237295,MSA-QUARTZ 9000 SAE 5W40 500ML,5,1.0
2025-11-26 21:35:54.426919,SEK-FLUIDMATIC CVT MV 1L,10,1.0
2025-11-26 22:37:53.967221,TUR-RUBIA SX SAE40 500ML,3,1.0
2025-11-27 07:12:49.166939,MPO-RUBIA TIR 7400 15W40 500ML,3,1.0
2025-11-27 07:14:48.570527,FIF-FLUIDMATIC DIII MV 500ML,3,1.0
2025-11-27 07:17:10.371562,FIF-RUBIA TIR 7400 15W40 500ML,9,3.0
2025-11-27 07:21:15.250803,FIF-RACE BRAKEFLUID DOT4+ 500ML,20,5.0
2025-11-27 07:23:23.532282,FIF-QUARTZ 5000 20W50 500ML,18,6.0
2025-11-27 07:24:58.049992,FIFE-PROSYLVA 2 STROKE 200ML,4,2.0
2025-11-27 07:39:58.860572,FIF-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-11-27 09:17:42.058441,MAR-RUBIA TIR 7400 15W40 500ML,3,1.0
2025-11-29 19:28:16.428092,MAR-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-29 19:28:40.800423,MAR-QUARTZ 9000 SAE 5W40 500ML,10,2.0
2025-11-30 01:40:52.360917,FOR-QUARTZ 3000 SG 20W50 500ML,6,2.0
